"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"T5AVFBU2","journalArticle","2023","Deng, Jianghai; Zhou, Qiuyun","The semi-closed molten salt-assisted one-step synthesis of N-P-fe tridoped porous carbon nanotubes for an efficient oxygen reduction reaction","Catalysts","","2073-4344","10.3390/catal13050824","https://www.mdpi.com/2073-4344/13/5/824","Transition metal and heteroatom co-doped carbon nanomaterials (TM-H-C) are considered to be the most promising candidates to replace the expensive platinum-based catalysts for oxygen reduction reactions (ORR). Herein, we report a semi-closed molten salt-assisted one-step strategy for fabricating N-P-Fe-tridoped porous carbon nanotube (CNT) catalysts by using the evaporation of ZnCl2 and the catalysis of iron ions to control the heteroatoms doping process and CNT formation. The resultant densely packed porous CNT structure imparts final catalysts with an enhanced mass transfer ability for electron and ORR-involved species, ensuring a high performance in catalyzing the ORR. Significantly, the optimal catalysts show a half-wave potential of 0.89 V (vs. RHE), which is better than commercial platinum-based catalysts and most reported TM-H-C ORR catalysts. Impressively, when applied to a primary inc-oxygen (Zn–O2) battery, the synthesized catalyst comprehensively outperforms the state-of-the-art platinum-based catalyst in both its maximum power density and specific capacity.","2023-04-29","2026-01-06 16:34:17","2026-01-08 04:53:47","2026-01-06 16:34:17","824","","5","13","","Catalysts","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\UB5HSKKU\Deng和Zhou - 2023 - The Semi-Closed Molten Salt-Assisted One-Step Synthesis of N-P-Fe Tridoped Porous Carbon Nanotubes f.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QTKW4ETE","journalArticle","2023","Atif, Shahan; Yadorao, Omeshwari Bisen; Nanda, Karuna Kar","An inexpensive and earth-abundant aluminium based single atom catalyst for efficacious oxygen reduction reaction","ECS Meeting Abstracts","","2151-2043","10.1149/MA2023-02412037mtgabs","https://iopscience.iop.org/article/10.1149/MA2023-02412037mtgabs","ABSTRACT                                         Oxygen reduction reaction (ORR) is crucial for the commercial success of environmentally benign energy conversion devices such as fuel cells and metal−air batteries [1-2]. Replacement of Pt-based and transition metal-based electrocatalysts with efficient non-precious ORR catalysts is quite challenging so for [3-5]. Single-atom catalysts (SACs) based on first-row transition metals like Fe, Co, Cr have already received significant attention for ORR [6]. In this hunt, we have developed the rarely explored P-block earth abundant aluminium-based efficient and cost-effective ORR single atom catalyst. Nitrogen-doped Aluminium-based single atom catalyst has been synthesised by pyrolyzing aluminium phthalocyanine (AlPc) with dicyandiamide (DCDA) which is the source of carbon and nitrogen at different temperature and characterized by X-ray diffraction, X-ray photoelectron spectroscopy, transmission electron microscopy. For comparison, AlPc has been pyrolyzed at 1000 °C without the addition of DCDA. The catalysts are named Al-N-C/T (T = 700 °C - 1000 °C) depending on the pyrolysis temperature. AlPc/1000 showed poor ORR activity with low diffusion-limited current of 0.76 mA/cm               2               (current measured at the potential of 0.3 V vs RHE). The insufficient catalytic activity of AlPc-1000 is due to the strong bonding of aluminium active centers with oxygenated group intermediate. But after the introduction of DCDA, the catalytic activity of Al-N-C/T (T = 700 °C - 1000 °C) has been improved significantly because N-bonded Al atoms have optimal bonding strength with intermediate oxygen species [7]. The coordination environment of Al-N-C plays an essential role in exhibiting excellent catalytic activity towards ORR. The Al-N-C/1000 catalyst exhibits the highest diffusion-limited current (4.49 mA/cm               2               ) as compared to all other Al-N-C/T (T = 700, 800, and 900 °C) based catalysts, along with more positive E               onset               (844 mV vs. RHE) and half-wave potential E               1/2               (749 mV vs RHE) (Figure 1). Electrochemical calculation further ropes the Al-Nx sites as the origin of ORR via an efficient 4-electron transfer pathway in basic medium. Importantly, negligible reduction in current density after 9000 cycles in alkaline medium is far superior to the durability limit set by the US department of energy and overpasses the state-of-the-art Pt/C catalyst (Figure 1). This methodology can be applied to design a variety of other alkaline earth, P block effective electrocatalysts. The Al-N-C/1000 catalyst exhibits the highest diffusion-limited current as compared to all other Al-N-C/T (T = 700, 800, and 900 °C) based catalysts, along with more positive E               onset               and half wave potential. Electrochemical calculation further ropes the Al-Nx sites as the origin of ORR via an efficient 4-electron transfer pathway in basic medium. Importantly, negligible reduction in current density after 9000 cycles in alkaline medium is far superior to the durability limit set by the US department of energy and overpasses the state-of-the-art Pt/C catalyst. This methodology can be applied to design a variety of other alkaline earth, P block effective electrocatalysts.                                         Keywords:               ORR; Al-N-C electrocatalyst; SAC; P-block; Excellent stability                                                      References:                                         [1] G. Wu et al.,               Energy Environ. Sci               .               12               , 250–260 (2019).                                         [2] J. Wang et al.,               Appl. Mater. Today               .               13               , 174–181 (2018).                                         [3] Z.D. Wei et al.,               Chem. Soc. Rev               .               44               , 2168−2201 (2015).                                         [4] S. H. A. Yu et al.,               Adv. Mater               .               23               , 1467−1471 (2011).                                         [5] Y. Huang et al.,               Science               .               348               , 1230−1234 (2015).                                         [6] Y. Lin et al.,               Adv. Energy Mater               .               8               , 1–8 (2018)                                         [7] Q. Chen et al.,               Nat. Commun               .               11               ,938 (2020)                                                                                                   Figure 1","2023-12-22","2026-01-06 16:34:46","2026-01-08 04:53:47","2026-01-06 16:34:46","2037-2037","","41","MA2023-02","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZ4ULR3B","journalArticle","2022","Zhang, Xiangkun; Li, Yun; Ren, Jingru; Huang, Yongmin","Synthesis of a zn/fe–N–C electrocatalyst towards efficient oxygen reduction reaction via a facile one-pot method","Materials Research Express","","2053-1591","10.1088/2053-1591/ac569e","https://iopscience.iop.org/article/10.1088/2053-1591/ac569e","Abstract                            The high price and unsatisfactory stability of Pt-based catalysts for the sluggish oxygen reduction reaction (ORR) severely limit the development of fuel cells and metal-air batteries. Therefore, developing Pt-free electrocatalysts with excellent activities and stabilities is significant. Herein, an efficient Zn/Fe–N–C electrocatalyst is synthesized via a facile one-pot method. Owing to its curved nanosheet structure, appropriate microporous and mesoporous specific surface areas, abundant defects and high Fe–Nx content, Zn/Fe–N–C exhibits remarkable ORR activity and stability in alkaline electrolyte. Its half-wave potential is 0.843 V, which is 10 mV higher than that of Pt/C. Moreover, Zn/Fe–N–C also manifests satisfactory performance in a practical Zn-air battery. Its maximum output power density is 108.5 mW cm               −2               , which is equivalent to that of Pt/C. In this work, a simple synthesis method for highly active ORR electrocatalyst is provided, which can be implemented for the future design and synthesis of electrocatalysts used in fuel cells and metal-air batteries.","2022-02-01","2026-01-06 16:35:04","2026-01-08 04:55:07","2026-01-06 16:35:04","025604","","2","9","","Mater. Res. Express","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\5FS2HRU2\Zhang 等 - 2022 - Synthesis of a ZnFe–N–C electrocatalyst towards efficient oxygen reduction reaction via a facile on.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NG2GB8AE","journalArticle","2018","Liu, Xiao; Chen, Chi; Cheng, Qingqing; Zou, Liangliang; Zou, Zhiqing; Yang, Hui","Binary nitrogen precursor-derived porous fe-N-S/C catalyst for efficient oxygen reduction reaction in a zn-air battery","Catalysts","","2073-4344","10.3390/catal8040158","https://www.mdpi.com/2073-4344/8/4/158","It is still a challenge to synthesize non-precious-metal catalysts with high activity and stability for the oxygen reduction reaction (ORR) to replace the state-of-the art Pt/C catalyst. Herein, a Fe, N, S co-doped porous carbon (Fe-NS/PC) is developed by using g-C3N4 and 2,4,6-tri(2-pyridyl)-1,3,5-triazine (TPTZ) as binary nitrogen precursors. The interaction of binary nitrogen precursors not only leads to the formation of more micropores, but also increases the doping amount of both iron and nitrogen dispersed in the carbon matrix. After a second heat-treatment, the best Fe/NS/C-g-C3N4/TPTZ-1000 catalyst exhibits excellent ORR performance with an onset potential of 1.0 V vs. reversible hydrogen electrode (RHE) and a half-wave potential of 0.868 V (RHE) in alkaline medium. The long-term durability is even superior to the commercial Pt/C catalyst. In the meantime, an assembled Zn-air battery with Fe/NS/C-g-C3N4/TPTZ-1000 as the cathode shows a maximal power density of 225 mW·cm−2 and excellent durability, demonstrating the great potential of practical applications in energy conversion devices.","2018-04-13","2026-01-06 16:35:10","2026-01-08 04:55:07","2026-01-06 16:35:10","158","","4","8","","Catalysts","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\PZIN4JLX\Liu 等 - 2018 - Binary Nitrogen Precursor-Derived Porous Fe-N-SC Catalyst for Efficient Oxygen Reduction Reaction i.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6IPBLDE7","journalArticle","2020","Sridhar, Vadahanambi; Park, Hyun","Transforming waste poly(ethylene terephthalate) into nitrogen doped carbon nanotubes and its utility in oxygen reduction reaction and bisphenol-a removal from contaminated water","Materials","","1996-1944","10.3390/ma13184144","https://www.mdpi.com/1996-1944/13/18/4144","Till date, waste plastics are either down-cycled to cheap products like fibers or burnt in incinerators to generate heat. In this manuscript, we report a simple and effective technique for microwave induced transformation of waste polyethylene terephthalate (wPET) to carbon nano-tubes (CNT). Iron nano-particles dispersed on graphene substrate acted as catalyst for CNT growth whereas urea served the dual role of de-polymerisation of wPET and also as nitrogen doping agent. Application of our newly synthesized 3-D meso-porous graphene-nitrogen doped carbon nanotube- iron electrode (Fe@NCNT-rGO) as electro-catalyst for oxygen reduction reaction (ORR) shows a positive half-wave potential (E1/2) of 0.75 V vs. RHE (reversible hydrogen electrode), nearly ideal four-electron pathway and excellent methanol tolerance when compared to commercial 20% Pt/C. The utility of Fe@NCNT-rGO for removal of bisphenol A from contaminated waters is also reported.","2020-09-17","2026-01-06 16:35:40","2026-01-08 04:55:07","2026-01-06 16:35:40","4144","","18","13","","Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\KBH9NWC9\Sridhar和Park - 2020 - Transforming Waste Poly(Ethylene Terephthalate) into Nitrogen Doped Carbon Nanotubes and Its Utility.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYWUMLIG","journalArticle","2022","Quoc Hao, Nguyen; Kim, Jinsoo","(digital presentation) the optimization of polypyrrole concentration to synthesize hollow fe, co, and nitrogen doped carbon spheres with improved oxygen reduction reaction performance","ECS Meeting Abstracts","","2151-2043","10.1149/MA2022-01351527mtgabs","https://iopscience.iop.org/article/10.1149/MA2022-01351527mtgabs","Transition metal and nitrogen co-doped carbon materials (M-N-C, M=Fe, Co, Ni, etc.) have recently emerged as front runners to replace commercial Pt/C for the oxygen reduction reaction (ORR) due to their natural availability and excellent electrocatalytic activity. The development of M-N-C materials with optimized active sites using a secondary nitrogen source has attracted a lot of attention as ORR catalysts for their high activity and excellent durability. Polypyrrole (PPy) has become an attractive secondary nitrogen source for increased nitrogen doping and metal dispersion. Herein, we developed hollow Fe, Co, and nitrogen-doped carbon (H-FeCo-NC) spheres using the composites of metal-organic frameworks (MOFs) materials and PPy. Based on X-ray absorption fine spectroscopy analysis, X-ray photoelectron spectroscopy, and transmission electron microscopy, the active centers and the role of PPy for ORR catalytic performance are explored. The H-FeCo-NC not only displayed remarkable ORR performance in alkaline media, with a half-wave potential of 0.903 V, but also showed excellent stability and durability. The results outperformed the commercial Pt/C catalyst, demonstrating the potential of utilizing PPy for improved ORR performance.","2022-07-07","2026-01-06 16:35:36","2026-01-08 04:55:07","2026-01-06 16:35:36","1527-1527","","35","MA2022-01","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UB34TS6U","journalArticle","2022","Li, Feifei; Ai, Haoqiang; Shen, Shiying; Geng, Jiazhong; Ho Lo, Kin; Pan, Hui","Two‐dimensional dirac nodal line carbon nitride to anchor single‐atom catalyst for oxygen reduction reaction","ChemSusChem","","1864-5631, 1864-564X","10.1002/cssc.202102537","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cssc.202102537","Abstract                            Two‐dimensional carbon nitride (2DCN) materials have emerged as an important class of 2D materials beyond graphene. However, 2DCN materials with nodal‐line semimetal characteristic are rarely reported. In this work, a new nodal‐line semimetal 2DCN with the stoichiometry C               4               N               4               is designed by using density functional theory (DFT) calculations and its application to anchor single‐atom catalysts (SACs) for the oxygen reduction reaction (ORR) is investigated. C               4               N               4               is a planar covalent network (sp               2               hybridization) with regular holes formed by the four N atoms, which is dynamically, thermodynamically, and mechanically stable. The nodal line is contributed by the p                                z                              orbitals of C and p                                x                 /                 y                              orbitals of N atoms. C               4               N               4               shows an anisotropic Fermi velocity and high electron mobility. Because of its porous structure, C               4               N               4               can anchor heteroatoms as SACs for electrocatalysis. C               4               N               4               anchored with Fe or Co is shown to be highly active for the ORR with a rather high half‐wave potential of around 0.90 V, which is higher than those of SACs on other carbon nitrides. These findings may provide a new strategy to design novel substrates for SACs.","2022-03-22","2026-01-06 16:35:33","2026-01-08 04:55:07","2026-01-06 16:35:33","e202102537","","6","15","","ChemSusChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\G2K2ES8A\Li 等 - 2022 - Two‐Dimensional Dirac Nodal Line Carbon Nitride to Anchor Single‐Atom Catalyst for Oxygen Reduction.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2JXED4X","journalArticle","2013","Shi, Jingjing; Xu, Pang; Zheng, Mingfu; Liu, Yuyu; Qiao, Jinli","Templated non precious cathode catalysts prepared by transition metal and poly(ethyleneimine) for oxygen reduction reaction in alkaline electrolyte","ECS Transactions","","1938-5862, 1938-6737","10.1149/05801.0727ecst","https://iopscience.iop.org/article/10.1149/05801.0727ecst","The present paper is devoted to preparation and characterization of catalyst for oxygen reduction reactrion (ORR) based on pyrolyzed metal-poly(ethyleneimine)(namely M-PEI, M=Co, Fe, Ce). Template method was applied to obtain catalyst with high surface area and porosity. Results of electrochemical characterization, which was performed using cyclic voltammetry (CV) and linear sweep voltammetry (LSV) employing a rotating disk electrode (RDE), with emphasis on the activity of the catalyst are presented. The catalytic activity was found to depend strongly on the kind of transition metal and anion species. The relation of eletrocatalytic activity varies as follows: Co > Fe > Ce for transition metals and, nitrate > sulfate for anion species. Co-PEI, with onset potential at 0.1V, half-wave potential at 0V and average transferred electron number at 3.3, was found to show the highest ORR activity among the catalysts studied.","2013-08-31","2026-01-06 16:35:47","2026-01-08 04:55:07","2026-01-06 16:35:47","727-733","","1","58","","ECS Trans.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\3NBF8KBS\Shi 等 - 2013 - Templated Non Precious Cathode Catalysts Prepared by Transition Metal and Poly(ethyleneimine) for Ox.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YD6T7ZT","journalArticle","2020","Wang, Zhihuan; Chen, Yingjie; Gong, Chong; Sui, Lina; Yu, Liyan; Dong, Lifeng","Plasmonic ag/N-doped graphene nanoflakes as electrocatalyst for oxygen reduction reaction enhanced by solar energy","ECS Transactions","","1938-5862, 1938-6737","10.1149/09803.0015ecst","https://iopscience.iop.org/article/10.1149/09803.0015ecst","Plasmonic Ag nanoparticles have strong spectral absorption in the ultraviolet and visible light bands due to unique localized surface plasmon resonance effects. Meanwhile, nitrogen-doped graphene (NG) incorporates nitrogen (N) atoms into graphene skeleton through a hydrothermal process, thereby providing active oxygen reduction reaction (ORR) sites. Herein, plasmonic Ag nanoparticles decorated N-doped graphene (Ag/NG) is synthesized and utilized as ORR catalysts. The ORR performance of Ag/NG greatly exceeds that of pure NG. Its half-wave potential (0.86 V) exceeds that of commercial Pt/C (0.83 V). Under the AM 1.5G simulated sunlight, Ag/NG demonstrates photo-enhanced electrocatalytic performance with right shifting of onset potential and half-wave potential. In this case, the half-wave potential increases by 10 mV, and the current density also rises significantly. Therefore, the Ag/NG composite provides a potential strategy for the development of solar-enhanced electrocatalysts for fuel cells and metal-air batteries.","2020-09-08","2026-01-06 16:35:43","2026-01-08 04:55:07","2026-01-06 16:35:43","15-23","","3","98","","ECS Trans.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\4RQVSE6G\Wang 等 - 2020 - Plasmonic AgN-doped Graphene Nanoflakes as Electrocatalyst for Oxygen Reduction Reaction Enhanced b.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YGLPRCAV","journalArticle","2023","Laanemäe, Joel; Jäger, Rutha; Teppor, Patrick; Volobujeva, Olga; Lust, Enn","Waste tire derived carbon support for non-platinum-group metal catalyst materials for oxygen reduction reaction in alkaline medium","ECS Transactions","","1938-5862, 1938-6737","10.1149/11105.0063ecst","https://iopscience.iop.org/article/10.1149/11105.0063ecst","A porous carbon material was synthesized using waste tire granules via pyrolysis. Six non-platinum-group metal catalyst materials were synthesized based on this carbon material, Fe(NO               3               )               3               · 9H               2               O, and either dicyandiamide or guanidine carbonate as the nitrogen source. Synthesis parameters such as pyrolysis temperature, precursor mass ratios, and acid washing time were varied for each material. All catalysts were characterized physically using HR-SEM, SEM-EDX, and N               2               sorption analyses as well as electrochemically using the rotating disk electrode method in 0.1 M KOH. The materials were rich in nanofibers, and exhibited moderate porosity and specific surface area (               S               BET               = 77-194 m               2               g               -1               ). By modifying the synthesis parameters of the materials, the electrochemical properties were successfully improved, achieving               E               onset               = 0.92 V vs RHE and               E               1/2               = 0.82 V vs RHE (Fe-guan III 900). The number of transferred electrons in the ORR was               n               = 4 for the more active materials.","2023-05-19","2026-01-06 16:35:26","2026-01-08 04:55:07","2026-01-06 16:35:26","63-72","","5","111","","ECS Trans.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\LNL6SW4U\Laanemäe 等 - 2023 - Waste Tire Derived Carbon Support for Non-Platinum-Group Metal Catalyst Materials for Oxygen Reducti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M2PUJ4NS","journalArticle","2022","An, Li; Hu, Yang; Li, Jianyi; Zhu, Jiamin; Sun, Mingzi; Huang, Bolong; Xi, Pinxian; Yan, Chun‐Hua","Tailoring oxygen reduction reaction pathway on spinel oxides via surficial geometrical‐site occupation modification driven by the oxygen evolution reaction","Advanced Materials","","0935-9648, 1521-4095","10.1002/adma.202202874","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202202874","Abstract                            The oxygen reduction reaction (ORR) has been demonstrated as a critical technology for both energy conversion technologies and hydrogen peroxide intermediate production. Herein, an in situ oxygen evolution reaction (OER) surface evolution strategy is applied for changing the surface structure of MnCo               2               O               4               oxide with tetrahedral and octahedral cations vacancies to realize reaction pathway switching from 2e               −               ORR and 4e               −               ORR. Interestingly, the as‐synthesized MnCo               2               O               4               ‐pristine (MnCo               2               O               4               ‐P) with the highest surficial Mn/Co octahedron occupation favors two electrons reaction routes exhibiting high H               2               O               2               selectivity (≈80% and reaches nearly 100% at 0.75 V vs RHE); after surface atoms reconstruction, MnCo               2               O               4               ‐activation (MnCo               2               O               4               ‐A) with the largest Mn/Co tetrahedron occupation present excellent ORR performance through the four‐electron pathway with an ultrahigh onset potential and half‐wave potential of 0.78 and 0.92 V, ideal mass activity (MA), and turnover frequencies (TOF) values. Density functional theory (DFT) calculations reveal the concurrent modulations of both Co and Mn by the surface reconstructions, which improve the electroactivity of MnCo               2               O               4               ‐A toward the 4e               −               pathway. This work provides a new perspective to building correlation of OER activation–ORR property, bringing detailed understating for reaction route transformation, and thus guiding the development of certain electrocatalysts with specific purposes.","2022-07","2026-01-06 16:35:13","2026-01-08 04:55:07","2026-01-06 16:35:13","2202874","","28","34","","Advanced Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\VQSYHM36\An 等 - 2022 - Tailoring Oxygen Reduction Reaction Pathway on Spinel Oxides via Surficial Geometrical‐Site Occupati.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWHAXR2T","journalArticle","2013","Qing, Xin; Shi, Jingjing; Xu, Pan; Xu, Jun; Qiao, Jinli","The oxygen reduction reaction catalyzed by carbon-supported copper phthalocyanine tetrasulfonic acid (CuPcTSA/C) by high temperature treatment","ECS Transactions","","1938-5862, 1938-6737","10.1149/05801.1347ecst","https://iopscience.iop.org/article/10.1149/05801.1347ecst","This work reports the preparation and electrochemical property of carbon-supported copper phthaloctyanine tetrasulfonic acid (CuPcTSA/C) for oxygen reduction reaction (ORR) in alkaline media. The catalyst was synthesized via a combined solvent-impregnation. For optimizing the electrocatalytic activity, the catalyst obtained at room temperature was further treated at high temperature ranged from 600 to 800               o               C. The catalytic activity was found to be strongly dependent on the heat-treated temperature. Results of electrochemical characterization, which was performed using a rotating disc electrode (RDE) by cyclic voltammetry (CV) and liner sweep voltammetry (LSV), with emphasis on the activity of the catalyst were presented. The resulting CuPcTSA/C-700 of 40/60 mass ratio showed the best catalytic activity in terms of ORR among the overall prepared catalysts, where the onset potential at 0.11V and a half-wave potential at 0.03V were achieved.","2013-08-31","2026-01-06 16:35:54","2026-01-08 04:55:06","2026-01-06 16:35:54","1347-1352","","1","58","","ECS Trans.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\SH68M39B\Qing 等 - 2013 - The Oxygen Reduction Reaction Catalyzed by Carbon-Supported Copper Phthalocyanine Tetrasulfonic Acid.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63M5G2AB","journalArticle","2023","Muhyuddin, Mohsin; Capozzoli, Laura; Berretti, Enrico; Murphy, Eamonn; Guo, Shengyuan; Lavacchi, Alessandro; Atanassov, Plamen; Santoro, Carlo","Iron-phthalocyanine based oxygen reduction reaction electrocatalyst: Structure-performance relationship evolution during pyrolysis","ECS Meeting Abstracts","","2151-2043","10.1149/MA2023-02401936mtgabs","https://iopscience.iop.org/article/10.1149/MA2023-02401936mtgabs","Fuel cells efficiently convert hydrogen into green electricity however the key bottleneck in their deployment lies at the cathode where oxygen reduction reaction (ORR) exhibits sluggish kinetics and requires high loading of precious metals.In this view, Iron-Nitrogen-Carbons (Fe-N               x               -Cs) are promising electrocatalysts to replace expensive and scarce noble metals currently used for the ORR. Fe-N               x               -Cs are typically synthesized through pyrolysis using iron, nitrogen and/or carbon precursors of diverse nature. However, in general, pyrolysis is a process poorly understood despite recently a couple of manuscripts with in-situ investigations that have been presented [1-2]. The pyrolysis process defines the structural and chemical evolution of the electrocatalyst that ultimately governs its overall electroactivity. Therefore, in this study, the influence of pyrolysis conditions i.e. temperature (200-1000 °C) and atmosphere (Ar or Ar/H               2               ) on the morphological and superficial development of electrocatalyst was elucidated that initially consisted of Iron (II) Phthalocyanine (FePc) mixed with Ketjen Black 600. The morphological and chemical features were then correlated with the electrochemical performance in alkaline and acidic media through a structure-to-property relationship.                                         In-depth analysis showed that pyrolysis conditions significantly affect the nature and proportion of active Fe-based and nitrogen-based moieties that collaboratively determine the pathway and kinetics of the ORR in acid and alkaline media. X-ray diffraction (XRD) showed that reducing atmosphere (Ar/H               2               ) inhibits the crystallographic growth of Fe-containing nanoparticles. In parallel, the neutral atmosphere (Ar) enhanced the aggregation of Fe into oxides as diffraction peaks corresponded to Fe               3               O               4               after a pyrolysis temperature of 600°C. High-resolution-transmission electron microscopy (HR-TEM) showed the formation of nanoparticles and oxides at temperatures above 600°C. X-ray photoelectron spectroscopy (XPS) revealed multitudinous nitrogen-based moieties with varying proportions in the Fe-N               x               -C electrocatalysts developed under different pyrolysis conditions. Interestingly, the samples pyrolyzed in Ar/H               2               showed an increasing trend of Fe-N               x               with respect to a pyrolysis temperature whereas, in Ar-pyrolysed samples, Fe-N               x               started plummeting after 600°C. On the other hand, graphitic nitrogen increased prominently after 700°C in both pyrolytic conditions.                                         Using a rotating ring disc electrode (RRDE), the dependence of performance parameters on the chemical and structural features that evolved during the pyrolysis was clarified. Particularly, in acidic media (0.5 M H               2               SO               4               ), Fe-N               x               -C synthesized at 600 ºC under both Ar and Ar/H               2               conditions demonstrated higher electrocatalytic activity, with half-wave potentials (E               1/2               ) of                              ≈ 0.70-0.72 V (vs RHE) while maintaining the direct tetra-electronic ORR (low peroxide production). A similar trend was witnessed in an alkaline media (0.1 M KOH) but with relatively higher performance than in acid media. The highest onset potentials and E               1/2               observed in alkaline media were obtained by the Fe-N               x               -Cs pyrolyzed at 600°C and 700 ºC in both atmospheres i.e. Ar (E               1/2               ≈ 0. 89 V vs RHE) and Ar/H               2               (E               1/2               ≈ 0. 87 V vs RHE). A prompt reduction in the performance                              was highlighted at higher pyrolysis temperatures where an increase in peroxide yield might be related to the formation of iron oxide nanoparticles. This work presents a novel insight into the evolution of Fe-N               x               -C electrocatalysts during pyrolysis with optimum performance.                                         References                          [1] Y. Chen, Y. Huang, M. Xu, T. Asset, X. Yan, K. Artyushkova, M. Kodali, E. Murphy, A. Ly, X. Pan, I.V. Zenyuk, P. Atanassov. Materials Today 53 (2022) 58-70             [2] Y. Huang, Y. Chen, M. Xu, T. Asset, P. Tieu, A. Gili, D. Kulkarni, V. De Andrade, F. De Carlo, H.S. Barnard, A. Doran, D. Y. Parkinson, X. Pan, P. Atanassov, I.V. Zenyuk. Materials Today 47 (2021) 53-68","2023-12-22","2026-01-06 16:36:05","2026-01-08 04:54:48","2026-01-06 16:36:05","1936-1936","","40","MA2023-02","","Meet. Abstr.","Iron-Phthalocyanine Based Oxygen Reduction Reaction Electrocatalyst","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
