"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WK6IWA6H","journalArticle","2023","Thapa, Loknath; Bhaumik, Asim; Mondal, Swastik; Raj, C. Retna","A heterostructured electrocatalyst for the electrochemical valorization of 5-hydroxymethylfurfural coupled with the hydrogen evolution reaction","Journal of Materials Chemistry A","","2050-7488, 2050-7496","10.1039/D3TA05349K","https://xlink.rsc.org/?DOI=D3TA05349K","A Ni and Mo-based ternary heterostructure efficiently catalyses the valorization of HMF with 100% faradaic efficiency and a high FDCA production rate. The anodic valorization is paired with the HER to enhance the energy efficiency.           ,                             The selective electrocatalytic oxidative upgradation of 5-hydroxymethylfurfural (HMF) is a promising approach to synthesize 2,5-furandicarboxylic acid (FDCA), an alternative bio-based precursor for the production of polymers. Coupling the anodic upgradation reaction with industrially important cathodic reactions such as hydrogen generation would increase the energy efficiency in electrochemical water splitting. Herein, we demonstrate the synthesis of a ternary heterostructure based on Ni                                x                              S                                y                              , MoS               2               , and MoC supported on onion-like carbon for anodic HMF valorization. The heterostructured electrocatalyst efficiently catalyzes the selective oxidation of HMF to FDCA with 100% faradaic efficiency (FE) and yield. The complete conversion of HMF to FDCA is achieved in 65 min. The catalytic activity is evaluated in terms of FE and rate of production of FDCA (0.463 mmol               FDCA               mmol               HMF               −1               h               −1               cm               −2               ). The anodic valorization is achieved at 190 mV less positive potential with respect to the oxygen evolution reaction, supporting the strong electrocatalytic effect of the heterostructured catalyst. The availability of a large number of active sites due to abundant heterojunctions favors the facile electron transfer kinetics at a favorable potential. The catalyst is highly stable and reusable to deliver 100% yield even after 8 consecutive cycles without any compromise in the FE. The anodic oxidation of HMF is paired with the cathodic hydrogen evolution reaction using a cathode electrocatalyst. An observable negative shift (180 mV) in the cell voltage with respect to the oxygen evolution reaction is achieved with the paired electrocatalytic system, demonstrating the excellent activity of the catalyst.","2023","2026-01-05 13:19:05","2026-01-08 03:58:03","2026-01-08 03:14:55","26242-26251","","47","11","","J. Mater. Chem. A","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\7HADMRMA\Thapa 等 - 2023 - A heterostructured electrocatalyst for the electrochemical valorization of 5-hydroxymethylfurfural c.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTUE7ACB","journalArticle","2025","Liu, Shuai; Cai, Wenting; Zhang, Tongxue; Fan, Ke; Liu, Xijun; Zhang, Xubin; Wang, Fumin","Synergistic doping and microenvironment engineering enable efficient electrocatalytic oxidation of 5-hydroxymethylfurfural","Journal of Materials Chemistry A","","2050-7488, 2050-7496","10.1039/D5TA03989D","https://xlink.rsc.org/?DOI=D5TA03989D","We synthesised a composite catalyst, Co-NiO/Cr               2               O               3               , employing a synergistic approach of doping and microenvironment optimisation. This catalyst demonstrates exceptional HMFOR activity, with a faradaic efficiency of 99.2% and selectivity of 99.17%.                        ,                             The electrocatalytic stabilization of the 5-hydroxymethylfurfural oxidation reaction (HMFOR) alongside hydrogen production offers an effective and cost-efficient approach to attaining a zero-carbon economy. Nickel-based electrocatalysts are viable options owing to their intrinsic redox properties; yet, HMFOR entails many hydroxide ions (OH               −               ) and multi-electron synergistic catalytic mechanisms in alkaline electrolytes. The limited OH               −               capture capacity of nickel-based catalysts results in diminished energy conversion efficiency. Furthermore, the inadequate intrinsic catalytic activity of nickel and its propensity to reorganize into a single hydroxide at elevated potentials result in aggregation. To tackle these issues, we developed a new catalyst (Co–NiO/Cr               2               O               3               ) employing an approach that integrates heteroatom doping and microenvironment engineering. Experimental data indicate that this catalyst attains a faradaic efficiency of 99.2% and a selectivity for 2,5-furan dicarboxylic acid (FDCA) of 99.17%. The doping of cobalt precisely modulates the coordination environment of nickel, whereas Cr               2               O               3               serves as a quintessential Lewis acid, with its surface Cr               3+               sites exhibiting a robust ability to receive electron pairs, thereby accumulating hydroxide ions from the solution and establishing a localized basic environment at the active sites. This work presents an innovative and effective HMFOR catalyst while also proposing a new approach for the design and development of catalysts for value-added biomass conversion.","2025","2026-01-05 13:19:06","2026-01-08 03:58:03","2026-01-08 03:15:03","31435-31447","","37","13","","J. Mater. Chem. A","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\EI8J9M53\Liu 等 - 2025 - Synergistic doping and microenvironment engineering enable efficient electrocatalytic oxidation of 5.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XVKIZMCF","journalArticle","2025","Su, Fangyun; Ye, Zixian; Zhao, Zhenhai; Jiao, Hongyu; Wu, Kefeng; Di, Jiawang; Li, Yu; Lu, Tongbu","Enhanced Anodic 5‐Hydroxymethylfurfural Oxidation toward Efficient Overall CO<sub>2</sub> Electrolysis","European Journal of Inorganic Chemistry","","1434-1948, 1099-0682","10.1002/ejic.202500133","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/ejic.202500133","Electrocatalytic reduction of CO               2               into value‐added chemicals provides an appealing approach to mitigating the carbon‐emission issues. However, the kinetically sluggish anodic oxygen evolution reaction (OER) not only consumes a large part of the electricity but also produces O               2               of low value, thus severely limiting the economy of overall CO               2               electrolysis. Herein, a biomass upgrade‐coupled CO               2               reduction reaction (CO               2               RR) strategy is developed that 5‐hydroxymethylfurfural oxidation reaction (HMFOR) is substituted for the traditional OER to selective produce high value‐added 2,5‐furanodiformic acid (FDCA) rather than O               2               in the anode side of the overall CO               2               electrolysis. A Ni foam‐supported sea urchin‐like NiCo               2               O               4               anode (NiCo               2               O               4               @NF) is successfully fabricated with a high Faradaic efficiency of 96.7% for FDCA in HMFOR. In‐situ electrochemical impedance spectroscopic and Raman spectroscopic measurements revealed that the Ni               2+               ↔ Ni               3+               transformation with favored adsorption of OH               −               promotes HMFOR. Moreover, a two‐electrode cell featuring anodic HMFOR and cathodic CO               2               RR was assembled to simultaneously produce FDCA and formic acid. Compared with the traditional CO               2               RR‐OER couple, the energy requirement is significantly reduced by 22.9% by the CO               2               RR‐HMFOR couple. Furthermore, an efficient solar‐driven electrocatalytic CO               2               RR‐HMFOR system is established with excellent performance, demonstrating the viability of the coupling strategy.","2025-07-16","2026-01-05 13:19:07","2026-01-08 03:58:03","2026-01-08 03:15:11","e202500133","","20","28","","Eur J Inorg Chem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\DQVX9ZLI\Su 等 - 2025 - Enhanced Anodic 5‐Hydroxymethylfurfural Oxidation toward Efficient Overall CO2 Electrolys.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AY7XRDUJ","journalArticle","2025","Liu, Shuai; Cai, Wenting; Jin, Mengmeng; Zhang, Tongxue; Zhang, Zhiwei; Liu, Qingzhao; Liu, Xijun; Zhang, Xubin; Wang, Fumin","CoSe<sub>2</sub> @NiSe‐CoSe<sub>2</sub> Heterojunction for Enhanced Electrocatalytic 5‐Hydroxymethylfurfural Oxidation Coupled with Hydrogen Evolution","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202421447","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202421447","Abstract                            Electrochemical 5‐hydroxymethylfurfural oxidation reaction (HMFOR) offers a promising approach to producing valuable chemicals and facilitating coupled H               2               production. A significant challenge in the HMFOR lies in elucidating the interaction mechanisms between the active sites and 5‐hydroxymethylfurfural (HMF). However, the unpredictable reconstruction of active sites during the catalytic process complicates the understanding of these mechanisms. In this study, a novel heterojunction (CoSe               2               @NiSe‐CoSe               2               /NF) is synthesized using a straightforward hydrothermal method combined with classical selenization. This heterojunction demonstrates exceptional electrocatalytic performance for direct HMF oxidation, achieving a Faradaic efficiency of 2,5‐furanedicarboxylic acid (FDCA) up to 97.9%. Notably, it requires only 1.29 V versus RHE to achieve a current density of 10 mA cm               −2               for the HMFOR‐assisted hydrogen evolution reaction (HER). The high activity of the heterojunction primarily arises from interfacial electron redistribution. Specifically, Co modulates the band structure of Ni, with Se serving as the intermediary. This modulation increases the adsorption energy of HMF and reduces the energy barrier of the rate‐determining step in HMFOR. This research not only achieves the selective synthesis of high‐value chemicals but also provides a comprehensive analysis of the structure‐performance relationship of the catalyst, offering a new pathway for the development of efficient heterogeneous catalysts.","2025-05","2026-01-05 13:19:09","2026-01-08 03:58:03","2026-01-08 03:15:19","2421447","","20","35","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\34HLZQ93\Liu 等 - 2025 - CoSe2 @NiSe‐CoSe2 Heterojunction for Enhanced Electrocatalytic 5‐Hydroxymethyl.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CGBGNGE4","journalArticle","2024","Ren, Jing; Li, Zixian; Ning, Chenjun; Li, Shaoquan; Zhang, Luming; Huang, Hengshuo; Zheng, Lirong; Kang, Young Soo; Luo, Mingchuan; Zhao, Yufei","High‐efficient electrocatalytic CO<sub>2</sub> reduction to HCOOH coupling with 5‐hydroxymethylfurfural oxidation using flow cell","AIChE Journal","","0001-1541, 1547-5905","10.1002/aic.18562","https://aiche.onlinelibrary.wiley.com/doi/10.1002/aic.18562","Abstract                            Among various products from electrocatalytic CO               2               reduction (CO               2               ER), HCOOH is highly profitable one. However, the slow kinetics of anodic oxygen evolution reaction lowers overall energy efficiency, which can be replaced by an electro‐oxidation reaction with low thermodynamic potential and fast kinetics. Herein, we report an electrolysis system coupling CO               2               ER with 5‐hydroxymethylfurfural oxidation reaction (HMFOR). A BiOCl–CuO catalyst was designed to sustain CO               2               ER to HCOOH at partial current density of 500 mA/cm               2               with FE               HCOOH               above 90% and 700 mA/cm               2               with FE               HCOOH               above 80%. In situ and ex situ x‐ray absorption fine structure was used to capture the structure transform of BiOCl–CuO into metallic Bi and Cu during CO               2               ER process, and the presence of CuO will promote this transformation which are supported by DFT calculations. Coupling HMFOR with CO               2               ER, we realize both FE               HCOOH               and FE               FDCA               above 95% simultaneously, providing new prospects vista for the electrosynthesis of value‐added products from paired system.","2024-11","2026-01-05 13:19:10","2026-01-08 03:58:04","2026-01-08 03:15:27","e18562","","11","70","","AIChE Journal","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\Y6U5WDUH\Ren 等 - 2024 - High‐efficient electrocatalytic CO2 reduction to HCOOH coupling with 5‐hydroxymethylfurfu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZPVY6CT","journalArticle","2025","Chen, Ye; Qiu, Jiayao; Li, Shilong; Zhang, Jingru; Liu, Yi; Chen, Xin; Liu, Xupo; Dou, Shixue; Wang, Deli","Spontaneous Corrosion Induced Scalable Fabrication of Bayberry‐Like Ni@Ni<sub>3</sub> S<sub>2</sub> Core–Shell Catalysts for 5‐Hydroxymethylfurfural Oxidation","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202414587","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202414587","Abstract                            Electrocatalytic oxidation of biomass‐derived 5‐hydroxymethylfurfural (HMF) presents a promising pathway for synthesizing the value‐added chemical, 2,5‐furandicarboxylic acid (FDCA). However, it is still lack of scalable strategies to fabricate electrocatalysts with high activity and selectivity. Herein, a bayberry‐like Ni@Ni               3               S               2               core–shell catalyst is prepared via a spontaneous corrosion strategy for HMF electro‐oxidation. The Ni               3               S               2               shells with abundant electron‐deficient Ni sites facilitate the generation of high‐valence Ni               3+               OOH active species. Additionally, the in situ oxidation of S               2−               to SO               4               2−               enhances the electron and proton transport capacity. Both high‐performance liquid chromatography (HPLC) and density functional theory (DFT) analyses reveal that Ni@Ni               3               S               2               preferentially selects the 2,5‐dicarboxyfurylfuran (DFF) pathway due to the lower reaction energy barrier from HMF to DFF, and the rate‐determining step of DFF oxidation to generate 5‐formylfuran‐2‐carboxylic acid (FFCA) is significantly accelerated. Consequently, the yield of FDCA and Faraday efficiency are found to be 99.20% and 99.35%, respectively, and they still reach 88.79% and 90.33% after ten cycles, showing excellent stability. Moreover, a mass production of 13.97 g Ni@Ni               3               S               2               is successfully synthesized using the spontaneous corrosion strategy. This work offers a valuable reference for designing scalable and high‐performance catalysts by manipulating reaction routes to achieve efficient biomass conversion.","2025-01","2026-01-05 13:19:12","2026-01-08 03:58:04","2026-01-08 03:15:36","2414587","","5","35","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\VEGIG962\Chen 等 - 2025 - Spontaneous Corrosion Induced Scalable Fabrication of Bayberry‐Like Ni@Ni3 S2.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NMQH2LYR","journalArticle","2023","Feng, Yixuan; Yang, Kun; Smith, Richard L.; Qi, Xinhua","Metal sulfide enhanced metal–organic framework nanoarrays for electrocatalytic oxidation of 5-hydroxymethylfurfural to 2,5-furandicarboxylic acid","Journal of Materials Chemistry A","","2050-7488, 2050-7496","10.1039/D2TA09426F","https://xlink.rsc.org/?DOI=D2TA09426F","A simple strategy is proposed to fabricate 2D-MOFs embedded with metal sulfide nanoclusters on nickel foam that offered 99% 2,5-furandicarboxylic acid yield with 99% Faraday efficiency for electrochemical oxidation of 5-hydroxymethylfurfural.           ,                             Electrochemical oxidation of 5-hydroxymethylfurfural (HMF) is an efficient and sustainable way to produce a 2,5-furandicarboxylic acid (FDCA) monomer. In this study, two-dimensional (2D) metal–organic framework (MOF) nanoarrays embedded with Ni/Co/Fe sulfide nanoclusters were employed as electrocatalysts for HMF oxidation. The as-prepared NiCoFeS-MOF catalyst had interlaced structures and achieved 100% HMF conversion, 99% FDCA yields and Faraday efficiencies as high as 99% at 1.39 V               vs.               RHE driving voltage. Combination of metal sulfide nanoclusters with 2D MOF nanoarrays greatly enlarged the electrochemical active surface area and increased the number of active catalytic sites while improving electron transport. X-ray photoelectron spectroscopy indicated that electronic interactions increased the electron density of metal sites and enhanced intrinsic NiCoFeS-MOF electrooxidation performance. Embedding metal sulfide nanoclusters into MOF nanoarrays using the simple one-step solvothermal method proposed in this work greatly expands the scope of electrode materials available for electrochemical upgrading of biomass-related compounds.","2023","2026-01-05 13:19:16","2026-01-08 03:58:04","2026-01-08 03:15:47","6375-6383","","12","11","","J. Mater. Chem. A","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\QL8ZQ8GK\Feng 等 - 2023 - Metal sulfide enhanced metal–organic framework nanoarrays for electrocatalytic oxidation of 5-hydrox.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5JJ5RWJ3","journalArticle","2025","Liu, Hao; Xia, Jie; Liu, Xiaohui; Hu, Yongfeng; Shakouri, Mohsen; Wu, Haoran; Zhu, Minghui; Guo, Yong; Chen, Jingye; Wang, Haifeng; Wang, Yanqin","Bifunctional MoNi<sub>4</sub> /Nickel Foam Electro‐Catalyst for Ultra‐Efficient Oxidation of High‐Concentration 5‐Hydroxymethylfurfural and HER","ChemSusChem","","1864-5631, 1864-564X","10.1002/cssc.202401516","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cssc.202401516","Abstract                            The electro‐catalytic oxidation of biomass‐derived 5‐hydroxymethylfurfural (HMF) provides an attractive route to produce 2, 5‐furandicarboxylic acid (FDCA) as a substitute for terephthalic acid used in the plastics industry. Herein, we prepared MoNi               4               alloy on nickel foam (NF) using a simple hydrothermal method followed by hydrogen reduction. Applied MoNi               4               /NF as the bifunctional electrodes for the electro‐catalytic HMF oxidation reaction (HMFOR) and HER, 98.7 % FDCA yield and 97.3 % Faraday efficiency (FE) can be achieved even with HMF concentration as high as 200 mM. Notably, no obvious deactivation was observed after ten consecutive cycles. In‐situ Raman, XANES and EXAFS results show that the nickel species of MoNi               4               /NF is first oxidized to Ni               3+               species under the applied voltage, and after undergoing the electro‐catalytic HMFOR, then reduced to Ni               2−δ               state (with a valence between 0 and +2) due to the electron‐donating effect from Mo. MoNi               4               /NF with more than one electron transfer between Ni               3+               and Ni               2−δ               during the HMFOR enables it to have excellent electro‐catalytic oxidation ability toward HMFOR.","2025-03-03","2026-01-05 13:19:17","2026-01-08 03:58:04","2026-01-08 03:15:55","e202401516","","5","18","","ChemSusChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\FF2XXJMR\Liu 等 - 2025 - Bifunctional MoNi4 Nickel Foam Electro‐Catalyst for Ultra‐Efficient Oxidation of High‐Co.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZPAJ699","journalArticle","2023","Liu, Chaofan; Shi, Xue‐Rong; Yue, Kaihang; Wang, Peijie; Zhan, Ke; Wang, Xianying; Xia, Bao Yu; Yan, Ya","S‐Species‐Evoked High‐Valence Ni<sup>2+</sup><sup>δ</sup> of the Evolved β‐Ni(OH)<sub>2</sub> Electrode for Selective Oxidation of 5‐Hydroxymethylfurfural","Advanced Materials","","0935-9648, 1521-4095","10.1002/adma.202211177","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202211177","Abstract                            An efficient NiS                                x                              ‐modified β‐Ni(OH)               2               electrode is reported for the selective oxidation reaction of 5‐hydroxymethylfurfural (HMFOR) with excellent electrocatalytic 5‐hydroxymethylfurfural (HMF) selectivity (99.4%), conversion (97.7%), and Faradaic efficiency (98.3%). The decoration of NiS                                x                              will evoke high‐valence Ni               2+                                δ                              species in the reconstructed β‐Ni(OH)               2               electrode, which are the real active species for HMFOR. The generated NiS                                x                              /Ni(OH)O modulates the proton‐coupled electron‐transfer (PCET) process of HMFOR, where the electrocatalytically generated Ni(OH)O can effectively trap the protons from the CHO end in HMF to realize electron transfer. The oxygen evolution reaction (OER) competes with the HMFOR when NiS                                x                              /Ni(OH)O continues to accumulate, to generate the NiS                                x                              /NiO                                x                              (OH)                                y                              intermediate. Density functional theory (DFT) calculations and experimental results verify that the adsorption energy of HMF can be optimized through the increased NiS                                x                              composition for more efficient capture of protons and electrons in the HMFOR.","2023-03","2026-01-05 13:19:18","2026-01-08 03:58:04","2026-01-08 03:16:02","2211177","","12","35","","Advanced Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\ZPWU5RRL\Liu 等 - 2023 - S‐Species‐Evoked High‐Valence Ni2+δ of the Evolved β‐Ni(OH)2 Electr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3GPQSAC","journalArticle","2024","Zhang, Yanyan; Hai, Guangtong; Huang, Zhuoshen; Liu, Zhimeng; Huang, Xiubing; Wang, Ge","Ce‐Doping Rather Than CeO<sub>2</sub> Modification and Their Synergistic Effect: Promotion from Ce Species in the Electrocatalytic Oxidation of 5‐Hydroxymethylfurfural Over NiFe–LDH","Advanced Energy Materials","","1614-6832, 1614-6840","10.1002/aenm.202401449","https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202401449","Abstract                            Electrocatalytic oxidation of 5‐hydroxymethylfurfural (HMFOR) is an effective route to produce value‐added chemicals with low energy consumption. In this work, efficient electrocatalysts are prepared by varying the amount of Ce doping and CeO               2               modification on NiFe layered double hydroxide (NiFe–LDH) nanosheets supported on carbon cloth (CC). Through Ce doping and heterogeneous interface construction, the electronic structure and coordination chemistry of NiFe–LDH are greatly changed. Compared to CeO               2               modification and the synergistic effect of Ce‐doping and CeO               2               modification, CC@NiFeCe(3%)‐LDH with only Ce‐doping show excellent charge transfer ability, higher HMF conversion (95.73%), 2,5‐furandicarboxylic acid (FDCA) selectivity (93.31%), and Faraday efficiency (99.47%) at only 1.44                V               RHE               . Density‐functional theory calculations and X‐ray fine structure spectroscopy demonstrate that Ce doping, compared with CeO               2               modification and their synergistic effects, significantly facilitates the electron transport and optimizes intermediate adsorption by effectively lowering the activation energy for the transformation of 5‐formyl‐2‐furancarboxylic acid (FFCA) and encourage the conversion of FFCA to FDCA. Overall, this work systemically investigates the HMFOR behaviors of CC@NiFe–LDH under Ce doping, CeO               2               modification, and their synergetic effect, which provides some guidance on the development of high‐performance electrocatalysts for HMFOR performance.","2024-10","2026-01-05 13:19:19","2026-01-08 03:58:04","2026-01-08 03:16:10","2401449","","38","14","","Advanced Energy Materials","Ce‐Doping Rather Than CeO<sub>2</sub> Modification and Their Synergistic Effect","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\YUCYKP67\Zhang 等 - 2024 - Ce‐Doping Rather Than CeO2 Modification and Their Synergistic Effect Promotion from Ce S.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMPLQEPM","journalArticle","2025","Guo, Xianan; Zhang, Maolin; Wang, Wenyang; Xie, Zhenyu; Lin, Lixin; Li, Pengwei; Li, Guanju; Chen, Zhuo; Bo, Shuhui","Constructing Oxygen Vacancy‐Enriched Ag‐Mn(OH)<sub>2</sub> via Anionic Leaching and Ag Modification: Inducing High‐Valence Mn Active Sites for Efficient Electrocatalytic Oxidation of 5‐Hydroxymethylfurfural","Advanced Energy Materials","","1614-6832, 1614-6840","10.1002/aenm.202502935","https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202502935","Abstract                            Electrochemical oxidation of 5‐hydroxymethylfurfural (HMF) using non‐precious transition metal catalysts presents a sustainable pathway for producing high‐value 2,5‐furandicarboxylic acid (FDCA). Manganese‐based materials hold promise for HMF oxidation reactions but suffer from low intrinsic conductivity and sluggish kinetics in the formation of high‐valence Mn active species. Herein, a multi‐scale engineering strategy to construct a 3D Ag‐Mn(OH)               2               ‐O               V               /nickel foam (NF) catalyst by synergistically integrating electrochemical activation‐induced MoO               4               2−               leaching and Ag nanoparticle modification on a pre‐synthesized MnMoO               4               /NF is proposed. Spectroscopic characterizations reveal that this dual‐functional modification strategy collectively generates an Ag‐Mn(OH)               2               ‐O               V               /NF heterostructure enriched with oxygen vacancies (O               V               ), thereby facilitating the formation of high‐valent Mn               3+               active centers. Moreover, the synergistic interplay between O               V               and Ag nanoparticles not only enhances the adsorption of reactants and reaction intermediates but also optimizes interfacial charge transfer, consequently lowering the overall reaction energy barrier. These cooperative effects collectively drive the superior catalytic performance of the Ag‐Mn(OH)               2               ‐O               V               /NF. As a result, the Ag‐Mn(OH)               2               ‐O               V               /NF catalyst achieves 100% HMF conversion rate and 98.60% FDCA Faradaic efficiency (FE) at 1.40 V versus. RHE, with its FE significantly higher than those of catalysts Mn(OH)               2               ‐O               V               /NF (70.11%) and Ag/NF (62.02%), and the electrolysis time is approximately halved.","2025-10","2026-01-05 13:19:20","2026-01-08 03:58:04","2026-01-08 03:16:18","e02935","","37","15","","Advanced Energy Materials","Constructing Oxygen Vacancy‐Enriched Ag‐Mn(OH)<sub>2</sub> via Anionic Leaching and Ag Modification","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\V2ZBJUTF\Guo 等 - 2025 - Constructing Oxygen Vacancy‐Enriched Ag‐Mn(OH)2 via Anionic Leaching and Ag Modification.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
