"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"GRR2TA5F","journalArticle","2025","Sun, Haoyue; Lee, Sangseob; Tang, Rui; Wang, Lizhuo; Yang, Cheng‐Jie; Liang, Weibin; Zhao, Shenlong; Dong, Chung‐Li; Soon, Aloysius; Huang, Jun","Electrocatalysis for urea evolution and oxidation through confining atomic ni into In<sub>2</sub> O<sub>3</sub> nanosheet catalysts","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202415859","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202415859","Abstract                            Urea, a highly sought‐after fertilizer, is conventionally manufactured through the energy‐intensive Haber–Bosch process but is frequently encountered as a pollutant in wastewater. Thus, achieving sustainable urea production under ambient conditions and the potential to recycle urea from wastewater represent significant eco‐economic advancements. In this study, a novel Ni‐confined In               2               O               3               (Ni‐In               2               O               3               ) electrocatalyst demonstrating outstanding capabilities in both the urea evolution reaction (UER) from nitrate and carbon dioxide and the highly efficient urea oxidation reaction (UOR) for waste urea utilization is introduced. Computational data and in situ X‐ray absorption spectroscopy (XAS) analysis demonstrate that the unique Ni‐oxygen vacancy (Ni‐Vo) local structure effectively modulates the electronic configuration of neighboring In and Ni atoms. This structural refinement results in a significantly reduced energy barrier for the potential‐determining steps (PDS) in both UER (*COOHNH               2               → *CONH               2               ) and UOR (*CO(NH               2               )               2               → *CONHNH               2               ). Consequently, the optimized catalysts achieve a urea evolution faradic efficiency of 19.6%, accompanied by remarkable UOR performance, attaining a 100 mA cm               −2               anodic current density at a potential of 1.35 V. This work not only offers a sustainable route to urea production but also highlights the potential for efficient urea oxidation, contributing to a greener and more economically viable future for the nitrogen cycle.","2025-02","2026-01-06 16:01:10","2026-01-08 04:53:55","2026-01-06 16:01:10","2415859","","8","35","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\AJB75DK2\Sun 等 - 2025 - Electrocatalysis for Urea Evolution and Oxidation Through Confining Atomic Ni Into In2 O.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KPPKTQJR","journalArticle","2024","Sun, Jiamin; Tang, Ling; Li, Chenglong; Quan, Jingjing; Xu, Li; Ning, Xingming; Chen, Pei; Weng, Qiang; An, Zhongwei; Chen, Xinbing","Simultaneously tuning charge separation and surface reaction kinetics on ZnIn2S4 photoanode by P-doping for highly efficient photoelectrochemical water splitting and urea oxidation","Separations","","2297-8739","10.3390/separations11090268","https://www.mdpi.com/2297-8739/11/9/268","ZnIn2S4 nanosheets are a promising photoanode for driving photoelectrochemical (PEC) hydrogen fuel production; nevertheless, poor charge separation and sluggish surface reaction kinetics hinder its PEC performance to an extreme degree. Herein, a facile element doping strategy (i.e., P element) was developed to obtain the desired photoanode. As a result, the ZnIn2S4-P (ZIS-P5) photoanode exhibits a remarkable photocurrent density of 1.66 mA cm−2 at 1.23 V versus a reversible hydrogen electrode (VRHE) and a much lower onset potential of 0.12 V vs. RHE for water oxidation. Careful electrochemical analysis confirms that the P doping and sulfur vacancies (Sv) not only facilitate the hole transfer, but also boost surface reaction kinetics. Finally, the “killing two birds with one stone” goal can be achieved. Moreover, the optimized photoanode also presents high PEC performance for urea oxidation, obtaining a photocurrent density of 4.13 mA cm−2 at 1.23 V vs. RHE. This work provides an eco-friendly, simple and effective method to realize highly efficient solar-to-hydrogen conversion.","2024-09-13","2026-01-06 16:01:23","2026-01-08 04:53:55","2026-01-06 16:01:23","268","","9","11","","Separations","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\482U8SR3\Sun 等 - 2024 - Simultaneously Tuning Charge Separation and Surface Reaction Kinetics on ZnIn2S4 Photoanode by P-Dop.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FDJ9C4EB","journalArticle","2024","Cha, Yoolim; Kim, Wonhyeong; Kim, Dong-Joo","Photothermally enhanced urea-assisted hydrogen production using cus/WO<sub>3</sub> direct Z-scheme electrocatalyst","ECS Meeting Abstracts","","2151-2043","10.1149/MA2024-02563748mtgabs","https://iopscience.iop.org/article/10.1149/MA2024-02563748mtgabs","Fossil fuels, such as coal and petroleum, are currently the primary energy source for the world’s needs. However, their depletion and role in the development of greenhouse gases, which contribute to global warming and climate change, necessitate the exploration of alternative green energy sources to promote a cleaner environment. Hydrogen, in particular, has emerged as a promising renewable energy fuel for the future. One promising method for producing hydrogen is urea-assisted water splitting, which has the potential to improve both hydrogen production productivity and energy conversion efficiency. However, urea oxidation reaction (UOR) is a complex six-electron transfer process with slow reaction kinetics and unclear mechanisms, which requires a high overpotential. This has led to the need to enhance electrocatalytic reactions. In general, the majority of research has been directed towards the synthesis of robust, efficient, and economically viable catalysts. In recent years, light irradiation has been introduced into an electrochemical system with the aim of enhancing the activities of the hydrogen evolution reaction (HER), oxygen evolution reaction (OER), and carbon dioxide reduction reaction. Insights into the mechanism demonstrate that external excitation effectively accelerates charge and mass transfer and thus improves the reaction kinetics and thermodynamics. In contrast to previous catalyst modifications, the external field assistance approach allows for greater flexibility in engineering an electrochemical process with facile, continuous, reversible, dynamic, and universal control. However, the utilization of photothermal-assisted urea oxidation reaction has not been reported yet.                            In this research, we report a CuS/WO               3               composite electrocatalyst with a direct Z-scheme system for photothermally-assisted UOR. Upon irradiation with light, the CuS/WO               3               electrode exhibited a reduced overpotential of 308.2 mV, resulting in a UOR current density of 50 mA cm               -2               . Additionally, the CuS/WO               3               electrode achieved a current density of 10 mA cm-2 at a potential of 1.38 V vs. RHE under irradiation. The catalytic activity of the CuS/WO               3               electrode was found to be significantly enhanced, exhibiting a 2.5- and 2.8-fold increase compared to that of CuS and WO               3               , respectively. This enhancement can be attributed to the enhanced redox abilities of charge carriers in the direct Z-scheme system. Our studies demonstrate the importance of direct Z-scheme formation in light utilization and the synergistic effect of photon and photothermal on UOR.                                                                   Figure 1","2024-11-22","2026-01-06 16:01:21","2026-01-08 04:53:55","2026-01-06 16:01:21","3748-3748","","56","MA2024-02","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YC2Q64R","journalArticle","2023","Gao, Xiafei; Gao, Mengyue; Yu, Xueping; Jin, Xiaoyong; Ni, Gang; Peng, Juan","Bifunctional al-doped cobalt ferrocyanide nanocube array for energy-saving hydrogen production via urea electrolysis","Molecules","","1420-3049","10.3390/molecules28207147","https://www.mdpi.com/1420-3049/28/20/7147","The very slow anodic oxygen evolution reaction (OER) greatly limits the development of large-scale hydrogen production via water electrolysis. By replacing OER with an easier urea oxidation reaction (UOR), developing an HER/UOR coupling electrolysis system for hydrogen production could save a significant amount of energy and money. An Al-doped cobalt ferrocyanide (Al-Co2Fe(CN)6) nanocube array was in situ grown on nickel foam (Al-Co2Fe(CN)6/NF). Due to the unique nanocube array structure and regulated electronic structure of Al-Co2Fe(CN)6, the as-prepared Al-Co2Fe(CN)6/NF electrode exhibited outstanding catalytic activities and long-term stability to both UOR and HER. The Al-Co2Fe(CN)6/NF electrode needed potentials of 0.169 V and 1.118 V (vs. a reversible hydrogen electrode) to drive 10 mA cm−2 for HER and UOR, respectively, in alkaline conditions. Applying the Al-Co2Fe(CN)6/NF to a whole-urea electrolysis system, 10 mA cm−2 was achieved at a cell voltage of 1.357 V, which saved 11.2% electricity energy compared to that of traditional water splitting. Density functional theory calculations demonstrated that the boosted UOR activity comes from Co sites with Al-doped electronic environments. This promoted and balanced the adsorption/desorption of the main intermediates in the UOR process. This work indicates that Co-based materials as efficient catalysts have great prospects for application in urea electrolysis systems and are expected to achieve low-cost and energy-saving H2 production.","2023-10-18","2026-01-06 16:01:27","2026-01-08 04:53:55","2026-01-06 16:01:27","7147","","20","28","","Molecules","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\8YY4X6UR\Gao 等 - 2023 - Bifunctional Al-Doped Cobalt Ferrocyanide Nanocube Array for Energy-Saving Hydrogen Production via U.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZAHVHZYT","journalArticle","2023","Wang, Chao; Wang, Qirun; Du, Xiaoqiang; Zhang, Xiaoshuang","Controlled synthesis of M doped NiVS (M = co, ce and cr) as a robust electrocatalyst for urea electrolysis","Dalton Transactions","","1477-9226, 1477-9234","10.1039/D3DT02586A","https://xlink.rsc.org/?DOI=D3DT02586A","Ce-NiVS as a catalytic electrode requires only 141 mV overpotential for HER and 1.291 V potential for UOR at a current density of 10 mA cm               −2               in 1.0 M KOH and 0.5 M urea mixed alkaline solution.                        ,                             Urea electrolysis can be used to treat wastewater containing urea and alleviate the energy crisis, so it is one of the best ways to solve environmental and energy problems. This paper reports the synthesis of M doped NiVS (M = Co, Ce and Cr) composites by a simple hydrothermal process for the first time. What is noteworthy is that the Ce-NiVS material as a catalytic electrode requires only 141 mV overpotential for the hydrogen evolution reaction (HER) and 1.291 V potential for the urea oxidation reaction (UOR) at a current density of 10 mA cm               −2               in 1.0 M KOH and 0.5 M urea mixed alkaline solution. Using Ce-NiVS/NF as both the anode and cathode for urea electrolysis, a current density of 10 mA cm               −2               is driven by a voltage of only 1.55 V, which is better than most previous catalysts. Experimental results demonstrate that the excellent catalytic activity of Ce-NiVS materials is due to the formation of a large number of active sites and the improvement of conductivity due to doping with Ce. Density functional theory calculation shows that the VS               4               material has a small Gibbs free energy of hydrogen adsorption, which plays a major role in the hydrogen production process, and Ce-NiS has a higher density of states (DOS) near the Fermi level, indicating that Ce-NiS has better electronic conductivity. The synergistic catalysis of VS               4               and Ce-NiS promoted the hydrogen production performance of the Ce-NiVS material. This work provides guidance for the optimization and design of low-cost electrocatalysts to replace expensive precious metal-based electrocatalysts for overall urea electrolysis.","2023","2026-01-06 16:01:25","2026-01-08 04:53:55","2026-01-06 16:01:25","13161-13168","","37","52","","Dalton Trans.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\MCPSPNB3\Wang 等 - 2023 - Controlled synthesis of M doped NiVS (M = Co, Ce and Cr) as a robust electrocatalyst for urea electr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VG9RXQU","journalArticle","2025","Dharman, Ranjith Kumar; Mannu, Pandian; Mariappan, Athibala; Dong, Chung‐Li; Oh, Tae Hwan","Regulating the electronic structure of tungsten carbide‐induced co(OH)<sub>2</sub> for efficient water and urea electrolysis in hydrogen production from urea‐containing water","Small Methods","","2366-9608, 2366-9608","10.1002/smtd.202501189","https://onlinelibrary.wiley.com/doi/10.1002/smtd.202501189","Abstract                            Urea oxidation reaction (UOR) is considered a capable method for simultaneously producing hydrogen and treating urea‐rich wastewater. The development of well‐designed, high‐performance electrocatalysts is crucial for efficient urea oxidation. In this study, a tungsten carbide (WC) and Co(OH)               2               nanocomposite (WC@Co(OH)               2               ) is synthesized through a simple hydrothermal process for electrocatalytic UOR performance. X‐ray absorption spectroscopy revealed that WC@Co(OH)               2               ‐2 exhibited higher levels of high‐spin Co               3+               electronic states compared to pristine Co(OH)               2               . The optimized WC@Co(OH)               2               electrocatalysts showed remarkable activity in the hydrogen evolution reaction (HER), oxygen evolution reaction (OER), and UOR, with potentials of 0.152, 1.475, and 1.38 V, @ 10 mA cm               −2               , respectively. The WC@Co(OH)               2               ‐2 catalyst also exhibited a high turnover frequency of 31.2 s               −1               . Moreover, an overall urea electrolysis system constructed with the prepared WC@Co(OH)               2               , attained 1.55 V at 10 mA cm               −2               , which is 0.21 V lower than the  potential required for overall water splitting. In situ Raman result revealed the quick reconstruction of WC               1‐x               @Co(OH)               2               , where tungsten species infiltrate into CoOOH, forming a restored WC               1‐x               @CoOOH layer that serves as the active species for water splitting. Furthermore, the WC@Co(OH)               2               ‐2 exhibited a high Faradaic efficiency of 92.18% and exceptional durability. This work broadens the UOR electrocatalyst and contributes the advancement of energy‐efficient hydrogen production technologies.","2025-09","2026-01-06 16:01:20","2026-01-08 04:53:55","2026-01-06 16:01:20","e01189","","9","9","","Small Methods","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\MV9JN5F3\Dharman 等 - 2025 - Regulating the Electronic Structure of Tungsten Carbide‐Induced Co(OH)2 for Efficient Wat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YFGRPEV6","journalArticle","2022","Thamer, Badr M.; Moydeen Abdulhameed, Meera; El-Newehy, Mohamed H.","Tragacanth gum hydrogel-derived trimetallic nanoparticles supported on porous carbon catalyst for urea electrooxidation","Gels","","2310-2861","10.3390/gels8050292","https://www.mdpi.com/2310-2861/8/5/292","The fabrication of electrocatalysts with high catalytic activity, high durability and low cost towards urea oxidation by a facile method is a great challenge. In this study, non-precious NiCoFe trimetallic supported on porous carbon (NiCoFe@PC) was prepared via gelation and pyrolysis method, presenting a remarkable electrocatalytic activity with low onset potential for urea oxidation in an alkaline medium. Field-emission scanning electron microscopy (FESEM) and transmission electron microscopy (TEM) were used to clarify the morphology of the NiCoFe@PC nanostructure and its nanoparticle size of 17.77 nm. The prepared catalyst with the composition ratio of 24.67, 5.92 and 5.11% for Ni, Fe and Co, respectively, with highly crystalline nanoparticles, fixed on porous carbon, according to energy-dispersive X-ray (EDX) and X-ray diffraction (XRD) analysis. The FeCoNi@PC catalyst showed a catalytic activity of 44.65 mA/cm2 at 0.57 V vs. Ag/AgCl and a low onset potential of 218 mV, which is superior to many other transition bi/trimetallic-based catalysts previously reported.","2022-05-09","2026-01-06 16:01:30","2026-01-08 04:53:54","2026-01-06 16:01:30","292","","5","8","","Gels","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\V7C3D7RL\Thamer 等 - 2022 - Tragacanth Gum Hydrogel-Derived Trimetallic Nanoparticles Supported on Porous Carbon Catalyst for Ur.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L9T2QTFT","journalArticle","2021","Kumar, Ashwani; Parvin, Sahanaz; Das, Raj Kumar; Bhattacharyya, Sayan","Comprehensive and high‐throughput electrolysis of water and urea by 3–5 nm nickel and copper coordination polymers","Chemistry – An Asian Journal","","1861-4728, 1861-471X","10.1002/asia.202100916","https://aces.onlinelibrary.wiley.com/doi/10.1002/asia.202100916","Abstract                            Metal‐organic coordination polymers (CP) have attracted the scientific attention for electrochemical water oxidation as it has the similar coordination structure like natural photosynthetic coordinated complex. However, the harsh synthesis conditions and bulky nature pose a major challenge in the field of catalysis. Herein, 3–5 nm CP particles synthesized at room temperature using aqueous solutions of Ni               2+               /Cu               2+               and 2,5‐dihydroxyterepthalic acid as precursor were applied for alkaline water and urea electrolysis. The overpotential required is only 300 mV at 10 mA cm               −2               by Nano‐Ni CP for water oxidation, with turnover frequency (TOF) of 21.4 s               −1               which is around 8 times higher than its bulk‐counterpart. Overall water and urea splitting were achieved with Nano‐Cu (−) ∥ Nano‐Ni (+) couple on Ni foam at 1.69 and 1.52 V to achieve 10 mA cm               −2               , respectively. High electrochemical surface area (ECSA), high TOF, and enhanced mass diffusion are found to be the key parameters responsible for the state‐of‐the‐art water and urea splitting performances of nano‐CPs as compared to their bulk counterparts.","2021-11-02","2026-01-06 16:01:40","2026-01-08 04:53:54","2026-01-06 16:01:40","3444-3452","","21","16","","Chemistry  An Asian Journal","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\YBEHWTFZ\Kumar 等 - 2021 - Comprehensive and High‐throughput Electrolysis of Water and Urea by 3–5 nm Nickel and Copper Coordin.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBL2X977","journalArticle","2025","Sharma, Pooja J.; Joshi, Kinjal K.; Siraj, Sohel; Sahatiya, Parikshit; Sumesh, C. K.; Pataniya, Pratik M.","Vanadium‐doped Ni<sub>3</sub> S<sub>2</sub> : Morphological evolution for enhanced industrial‐scale water and urea electrolysis","ChemSusChem","","1864-5631, 1864-564X","10.1002/cssc.202401371","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cssc.202401371","Abstract                            The development of an earth abundant, cost‐effective, facile and multifunctional 3D‐porous catalytic network for green hydrogen production is a tremendous challenge. Herein, we report the V‐Ni               3               S               2               self‐supported catalytic network with optimized morphology grown directly on nickel foam (NF) by the one‐step hydrothermal technique for water and urea electrolysis at industrial scale hydrogen generation. The morphology of Ni               3               S               2               was modulated by doping of different concentrations of vanadium from granules to cross‐linked wires to hierarchal nanosheets arrays, which is beneficial in electrochemical charge and mass transport, and generates more exposed active sites. The V‐Ni               3               S               2               catalyst requires the overpotential of 147 mV for hydrogen evolution reaction (HER). The OER and UOR half‐cell reaction on V‐Ni               3               S               2               catalyst requires potential 1.57 V and 1.39 V (vs RHE), respectively to generate current 100 mA/cm               2               . The water electrolysis cell developed by V‐Ni               3               S               2               as both anode and cathode generates 100 mA/cm               2               at cell voltage of 1.88 V in laboratory condition (1 M KOH, 25 °C) and 1.61 V at industrial condition (5 M KOH, 80 °C) and also shows considerable stability for 82 hr at current 300 mA/cm               2               . The urea electrolysis cell with 1 M KOH and 0.33 M urea generates 100 mA/cm               2               at a cell voltage of 1.73 V, which is 150 mV less than that required for water electrolysis and demonstrate stability for 85 hr at a current of 100 mA/cm               2               . The results provide an innovative plan for the considerate synthesis and design of bifunctional catalysts for energy storage and water splitting.","2025-02","2026-01-06 16:01:37","2026-01-08 04:53:54","2026-01-06 16:01:37","e202401371","","3","18","","ChemSusChem","Vanadium‐Doped Ni<sub>3</sub> S<sub>2</sub>","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\FURHPHQR\Sharma 等 - 2025 - Vanadium‐Doped Ni3 S2  Morphological Evolution for Enhanced Industrial‐Scale.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53RV4M9K","journalArticle","2023","Zheng, Xiaobo; Yang, Jiarui; Li, Peng; Jiang, Zhuoli; Zhu, Peng; Wang, Qishun; Wu, Jiabin; Zhang, Erhuan; Sun, Wenping; Dou, Shixue; Wang, Dingsheng; Li, Yadong","Dual‐atom support boosts nickel‐catalyzed urea electrooxidation","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.202217449","https://onlinelibrary.wiley.com/doi/10.1002/ange.202217449","Abstract                            Nickel‐based catalysts have been regarded as one of the most promising electrocatalysts for urea oxidation reaction (UOR), however, their activity is largely limited by the inevitable self‐oxidation reaction of Ni species (NSOR) during the UOR. Here, we proposed an interface chemistry modulation strategy to trigger the occurrence of UOR before the NSOR via constructing a 2D/2D heterostructure that consists of ultrathin NiO anchored Ru−Co dual‐atom support (Ru‐Co DAS/NiO). Operando spectroscopic characterizations confirm this unique triggering mechanism on the surface of Ru‐Co DAS/NiO. Consequently, the fabricated catalyst exhibits outstanding UOR activity with a low potential of 1.288 V at 10 mA cm               −2               and remarkable long‐term durability for more than 330 h operation. DFT calculations and spectroscopic characterizations demonstrate that the favorable electronic structure induced by this unique heterointerface endows the catalyst energetically more favorable for the UOR than the NSOR.","2023-05-22","2026-01-06 16:01:34","2026-01-08 04:53:54","2026-01-06 16:01:34","e202217449","","22","135","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\22ZRP32B\Zheng 等 - 2023 - Dual‐Atom Support Boosts Nickel‐Catalyzed Urea Electrooxidation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B532WPN9","journalArticle","2025","Guo, Xingyu; Li, Yu; Xu, Zhengrong; Liu, Deng; Kong, Aiguo; Liu, Rui","Interface electron transfer direction‐tuned urea electrooxidation over multi‐interface nickel sulfide heterojunctions","Small","","1613-6810, 1613-6829","10.1002/smll.202408908","https://onlinelibrary.wiley.com/doi/10.1002/smll.202408908","Abstract                            Hydrogen can be produced by electrolyzing urea aqueous solution under smaller overpotentials, owing to the lower thermodynamic potential of urea oxidation reaction (UOR) at anode than oxygen evolution reaction (OER). The efficient and selective electrocatalysts for UOR are crucial to achieve this. Herein, two NiS‐based NiS/Ni               3               S               2               and NiS/NiS               2               heterojunctions with Ni cores embedding in nitrogen‐doped carbon nanotubes (NiS/Ni               3               S               2               ‐ and NiS/NiS               2               ‐Ni@NCNT) are demonstrated as efficient UOR electrocatalysts. The electrocatalytic UOR performance over heterojunctions is efficiently tuned by altering the electron transfer direction on their interfaces. NiS/Ni               3               S               2               ‐Ni@NCNT with interface electrons transferring from Ni               3               S               2               to NiS, delivers a 10 mA cm               −2               UOR current density in 1.0               m               KOH with 0.5               m               urea at 1.37 V, superior to NiS/NiS               2               ‐Ni@NCNT with the electron transfer direction from NiS to NiS               2               . Experimental and theoretical calculation results reveal that NiS/Ni               3               S               2               Mott–Schottky heterojunctions facilitate the rapid in situ formation of NiOOH active species by removing electrons of Ni               3               S               2               , and also accelerate the adsorption and conversion of urea molecules and key intermediates of               *               CON               2               at its interfaces. This work demonstrates an interface electron transfer direction tuning strategy on heterojunctions for harvesting high‐performance UOR electrocatalysts.","2025-01","2026-01-06 16:01:33","2026-01-08 04:53:54","2026-01-06 16:01:33","2408908","","4","21","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\ULBB7EKS\Guo 等 - 2025 - Interface Electron Transfer Direction‐Tuned Urea Electrooxidation Over Multi‐Interface Nickel Sulfid.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HBWDSDAJ","journalArticle","2025","Ibrahim, Kassa Belay; Harrath, Karim; Hamrang, Mohammadhossein; Bordin, Matteo; Bruyère, Stéphanie; Horwat, David; Rodríguez‐Castellón, Enrique; Sendeku, Marshet Getaye; Shinde, Pratik; De Souza, Danilo Oliveira; Olivi, Luca; Vomiero, Alberto; Moretti, Elisa; Shifa, Tofik Ahmed","Ru‐doped Fe₂TiO₅ as a high‐performance electrocatalyst for urea‐assisted water splitting","Small","","1613-6810, 1613-6829","10.1002/smll.202412370","https://onlinelibrary.wiley.com/doi/10.1002/smll.202412370","Abstract                            The urea oxidation reaction (UOR), with its low thermodynamic potential, offers a promising alternative to the oxygen evolution reaction (OER) for efficient hydrogen production. However, its sluggish kinetics still demand the development of an efficient electrocatalyst. In this study, the critical role of Ru doping in Fe₂TiO₅ is demonstrated to accelerate UOR kinetics. The computational finding confirmed the feasibility of this approach, guiding the experimental synthesis of Fe               2−x               Ru               x               TiO               5               . Benefitting from surface properties and electronic structure, the synthesized material exhibits superior performance with a potential of 1.30 V at a current density of 10 mA cm               −2               for UOR, compared to undoped Fe2TiO5 (1.40 V). Moreover, it demonstrates a favourable Tafel slope of 52 mV dec               −1               and maintains robust durability for 72 h. As confirmed from experimental and computational findings, the enhanced activity can be attributed to the Ru doping resulting in structural distortion at the Fe site and creation of a favourable adsorption site thereby enhancing UOR via dual active center. This study not only broadens the potential applications of Fe2TiO5‐based materials beyond their traditional role as photocatalysts but also establishes them as promising electrocatalysts underscoring the versatility and improved performance of Fe               2−x               Ru               x               TiO               5               .","2025-10","2026-01-06 16:01:55","2026-01-08 04:53:53","2026-01-06 16:01:55","2412370","","41","21","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\GBXDLN8X\Ibrahim 等 - 2025 - Ru‐Doped Fe₂TiO₅ as a High‐Performance Electrocatalyst for Urea‐Assisted Water Splitting.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZH4LIHB7","journalArticle","2025","Shi, Zhikai; Zhang, Yao; Guo, Wei; Niu, Zhuohui; Chen, Yan; Huang, Jianlin","Self‐encapsulated ni nanoparticles on delignified wood carbon for efficient urea‐assisted hydrogen production","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202414935","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202414935","Abstract                            Developing efficient, low‐cost electrocatalysts for industrial‐level hydrogen production remains a significant challenge. Here lattice‐distorted Ni nanoparticles (NPs) encapsulated within a nitrogen‐doped carbon shell on delignified wood carbon (Ni‐NC@DWC) are constructed through a chitosan‐induced assembly and the pyrolysis process. Experimental and theoretical results indicate that the lattice distortion due to strong metal‐support interactions, boosts electron transfer and reaction intermediate adsorption/desorption, enhancing both the urea oxidation reaction (UOR) and hydrogen evolution reaction (HER). Interestingly, the active center Ni               3+               ‐O is dynamically cyclically generated during the UOR. When utilized as a self‐standing electrode in an alkaline electrolyte, the Ni‐NC@DWC exhibits low potentials of 24 mV and 1.244 V at 100 mA cm               −2               for HER and UOR, respectively. Moreover, the Ni‐NC@DWC achieves an ultrasmall cell voltage of 1.13 V at 100 mA cm               −2               for urea‐assisted water splitting and can operate stably over 1000 h. Furthermore, when it is self‐assembled as an anion exchange membrane (AEM) electrolyzer, it requires only 1.62 V at 2000 mA cm               −2               for industrial urea‐assisted water splitting and operates stably for 150 h without degradation, confirming that it is highly attractive for economical, sustainable, and scalable hydrogen production.","2025-02","2026-01-06 16:02:01","2026-01-08 04:53:53","2026-01-06 16:02:01","2414935","","6","35","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\HCA8BJ4W\Shi 等 - 2025 - Self‐Encapsulated Ni Nanoparticles on Delignified Wood Carbon for Efficient Urea‐Assisted Hydrogen P.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
