"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VIIMTR9H","journalArticle","2021","Ao, Guang-Hong; Zhao, Pei-Zhi; Peng, Zhi-Gang; Wang, Shuo; Guo, Ying-Shuang; Chen, Chun-Tian; Wang, Zhi-Hong","Construction of hierarchical porous architecture on ni foam for efficient oxygen evolution reaction electrode","Frontiers in Materials","","2296-8016","10.3389/fmats.2021.726270","https://www.frontiersin.org/articles/10.3389/fmats.2021.726270/full","Nickel foam (NF) with a three-dimensional porous structure plays an important role in a wide variety of applications such as energy storage and conversion, catalysis, and sensor due to its high porosity, low density, and excellent conductivity. However, the main drawback of NF is that its ligaments are very smooth, and thus the surface area is relatively low. In this work, we propose a novel strategy, oxidization and reduction process,               in situ               to construct micron/nano pores on the ligaments of commercial NF to fabricate a typical hierarchical porous architecture. This process is simple and green, avoiding the use of sacrificial materials. Furthermore, MnO               2               is coated on the micron/nano-porous Ni foam (MPNF) to construct an oxygen evolution reaction (OER) electrode through pulse electrodeposition. The designed MPNF-MnO               2               electrode presents enhanced OER electrocatalysis activity with a low overpotential of 363.5 mV at the current density of 10 mA cm               −2               in an alkaline solution, which is 66.4 mV lower than that of the NF-MnO               2               electrode in the same operating conditions. Furthermore, the porous and wrinkled structures of the MPNF also improve the mechanical integrity of the electrode, resulting in super-long stability.","2021-10-08","2026-01-07 02:42:54","2026-01-08 04:55:19","2026-01-07 02:42:54","726270","","","8","","Front. Mater.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\75WIN2YQ\Ao 等 - 2021 - Construction of Hierarchical Porous Architecture on Ni Foam for Efficient Oxygen Evolution Reaction.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N2IPFJPQ","journalArticle","2025","Chen, Zhuyang; Zhu, Ronggui; Li, Weixuan; Luo, Dawei; Zhang, Peng; Xu, Chen","Optimizing stability and efficiency in low‐content noble metal‐doped aerogel catalysts for oxygen evolution reaction","Small","","1613-6810, 1613-6829","10.1002/smll.202411579","https://onlinelibrary.wiley.com/doi/10.1002/smll.202411579","Abstract                            This study presents the development of an efficient Oxygen Evolution Reaction (OER) electrocatalyst by doping low‐content Ruthenium (Ru) into Fe               x               Co               5‐x               (oxy)hydroxide aerogel matrix. The aerogel, synthesized using a sol‐gel process and supercritical drying, ensures uniform dispersion of Ru within the porous structure, significantly regulating the catalytic performance and stability of the OER electrocatalyst. The incorporation of Ru not only enriches the active sites but also generates synergistic effects with existing active sites, further improving the overall catalytic efficiency. The optimized catalyst with low Ru content delivers outstanding performance metrics, e.g., 1%Ru‐Fe               4               Co               1               catalyst demonstrates outstanding OER performance, with an onset overpotential (η               onset               ) of 177.4 mV, η               10               of 214.3 mV, η               100               of 335.9 mV, a Tafel slope of 41 mV dec⁻¹, and remarkable Mass Activity of 569.1 A/g               metal               at 1.63 V (vs. RHE). It also exhibits good stability under operational conditions, maintaining performance at temperatures up to 60 °C and enduring high current densities up to 250 mA cm               −               2               . Density Functional Theory (DFT) simulation elucidates the optimal doping level and uniform distribution enhance the reaction kinetics, leading to superior catalytic performance. This research provides new insights into the design of cost‐effective, high‐performance OER electrocatalysts by modulating low‐content noble metals in aerogels.","2025-04","2026-01-07 02:44:31","2026-01-08 04:55:19","2026-01-07 02:44:31","2411579","","13","21","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\MJM9AMP6\Chen 等 - 2025 - Optimizing Stability and Efficiency in Low‐Content Noble Metal‐Doped Aerogel Catalysts for Oxygen Ev.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVHVUCDF","journalArticle","2020","Tian, Ming; Jiang, Yi; Tong, Haili; Xu, Yingming; Xia, Lixin","MXene‐supported FeCo‐LDHs as highly efficient catalysts for enhanced electrocatalytic oxygen evolution reaction","ChemNanoMat","","2199-692X, 2199-692X","10.1002/cnma.201900613","https://aces.onlinelibrary.wiley.com/doi/10.1002/cnma.201900613","Abstract                            Water oxidation is the rate‐determining step for water splitting. The layered double hydroxides (LDHs) play an important role in the oxygen evolution reaction (OER). Combining with some two‐dimensional (2D) materials with high surface area and electrical conductivity can greatly improve the performance of water oxidation. Herein, we report a composite material that FeCo layered double hydroxides (FeCo‐LDHs) were combined with single layer MXene (Ti               3               C               2               T               x               ). The single‐layer MXene takes full advantage of the more active sites, reflecting higher electrochemical activity than other forms of MXene (nanofiber and multilayer). The resulting FeCo‐LDH/MXene hybrid provides high electron transfer ability and electrochemically active surface area, leading to an enhancement of catalytic activity and durability for OER. An extremely low overpotential of 268 mV at a current density of 10 mA cm               −2               was achieved, which was lower than Graphene or MWCNT combined with FeCo‐LDH.","2020-01","2026-01-07 02:43:09","2026-01-08 04:55:19","2026-01-07 02:43:09","154-159","","1","6","","ChemNanoMat","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\GS8CFFGA\Tian 等 - 2020 - MXene‐Supported FeCo‐LDHs as Highly Efficient Catalysts for Enhanced Electrocatalytic Oxygen Evoluti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QVG7JK6N","journalArticle","2024","Kakati, Uddipana; Roe, Benjamin; Dunuweera, Shashiprabha P.; Mendez‐Guerra, Jose F.; Strongin, Daniel R.","Effects of ir‐incorporation and nanostructuring in β‐MnO<sub>2</sub> for an enhanced electrocatalytic oxygen evolution reaction","ChemCatChem","","1867-3880, 1867-3899","10.1002/cctc.202400552","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cctc.202400552","Abstract                            We investigated the electrocatalytic properties of Ir/β‐MnO               2               , with 4.2–5.6 atomic % (at %) iridium. The Ir/β‐MnO               2               was synthesized by heating Ir/R‐MnO               2               —formed via a surfactant‐assisted (SA) method using KMnO               4               , IrCl               3               .H               2               O, and sodium dodecyl sulfate (SDS)—to 400 °C. The Ir/β‐MnO               2               (SA) was nano‐sized based on scanning and transmission electron microscopy (SEM and TEM). Using linear sweep voltammetry (LSV), 5.6 at % Ir/β‐MnO               2               (SA) exhibited an overpotential ( of 327±5 mV for the oxygen evolution reaction (OER), at 10 mA  in 0.5 M H               2               SO               4               electrolyte. At 10 mA   the Ir/β‐MnO               2               (SA) catalyzed the OER for 72 h at an   of 534 mV. During this time there was a 12 % loss in Mn and 8 % loss in Ir from the structure. An IrO               2               catalyst exhibited an initial               η               of 420±7 for the OER, but after 20 h of operation at 10 mA   there was a steep rise in potential (>550 mV) and 12 % loss in Ir. The enhanced activity and stability of Ir/β‐MnO               2               (SA) is attributed to the incorporation of Ir into the MnO               2               lattice during synthesis and the formation of nano‐sized particles using the SA method.","2024-11-11","2026-01-07 02:43:00","2026-01-08 04:55:19","2026-01-07 02:43:00","e202400552","","21","16","","ChemCatChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\7QGVNQ7D\Kakati 等 - 2024 - Effects of Ir‐Incorporation and Nanostructuring in β‐MnO2 for an Enhanced Electrocatalyti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D2TSTXJG","journalArticle","2019","Han, Tingting; Shi, Yuanyuan; Yu, Zhouchangwan; Shin, Byungha; Lanza, Mario","Potassium hydroxide mixed with lithium hydroxide: An advanced electrolyte for oxygen evolution reaction","Solar RRL","","2367-198X, 2367-198X","10.1002/solr.201900195","https://onlinelibrary.wiley.com/doi/10.1002/solr.201900195","Photoelectrochemical (PEC) water splitting devices have attracted lots of interest in academia and industry as an environmentally friendly approach to generate clean hydrogen fuels. However, the stability of the PEC water splitting devices is still a huge challenge in this field. Herein, the effect of different alkaline electrolytes on 5 nm Ni/SiO                                    X                                  /n‐Si/Ti photoanodes by PEC, chemical, and morphologic characterizations is studied. Although the photoanode at 1                  m                 potassium hydroxide (KOH) (pH 14) shows low onset potential, it starts to decay after ≈141 h PEC tests due to the formation of pinholes. However, PEC tests in the mixture electrolyte of KOH and lithium hydroxide (LiOH) (pH 12.5) or the mixture electrolyte of K‐borate and Li‐borate (pH 9.5) show a stability of >264 h due to the presence of lithium ions. Compared with the measurement at pH 9.5 with the Li ions electrolyte, a 5 nm Ni/SiO                                    X                                  /n‐Si/Ti photoanode tested at pH 12.5 shows a lower onset potential of 1.254 V versus that with the reversible hydrogen electrode (RHE) for water oxidation, indicating an overpotential of 0.024 V. The pH 12.5 solution made of KOH and LiOH can be an attractive electrolyte to enhance the activity and lifetime of silicon‐based photoanodes for PEC water splitting devices.","2019-10","2026-01-07 02:44:49","2026-01-08 04:55:19","2026-01-07 02:44:49","1900195","","10","3","","Solar RRL","Potassium Hydroxide Mixed with Lithium Hydroxide","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\9C5UMQFS\Han 等 - 2019 - Potassium Hydroxide Mixed with Lithium Hydroxide An Advanced Electrolyte for Oxygen Evolution React.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JC2XUFGV","journalArticle","2023","Gao, Tian; Cai, Yan; Wan, Qian; Deng, Peixuan; Cai, Qun; Peng, Na; Xu, Huan; Liu, Yi","Terrace‐like 2D hierarchically porous iron/cobalt metal–organic framework: Ambient fast synthesis and efficient oxygen evolution reaction application","Small","","1613-6810, 1613-6829","10.1002/smll.202207735","https://onlinelibrary.wiley.com/doi/10.1002/smll.202207735","Abstract                            It is urgent to design a low‐cost electrocatalyst with high activity to enhance the efficiency of oxygen evolution reaction (OER), which is limited by the slow four‐electron transfer kinetics process. Nevertheless, traditional synthetic methods, including calcination and solvothermal, of the electrocatalysts are high‐cost, low‐yield, and energy‐hogging, which limits their industrial application. Herein, an ambient fast synthetic method is developed to prepare terrace‐like Fe/Co bimetal‐organic framework (TFC‐MOF) electrocatalyst materials in gram scale in 1 h. The method in this paper is designable based on coordination chemistry. Fe and Co ions can coordinate with the carboxyl groups on benzene‐1,3,5‐tricarboxylic acid (H               3               BTC) to form a 2D‐MOF structure. Structural characterizations, including SEM, TEM, and XRD are conducted to verify that the TFC‐MOF is a terrace‐like layered structure with uniform‐sized mesoporous, which reduces the adsorption steric hindrance and facilitates the mass and electron transfer efficiency of OER. The TFC‐MOF shows low overpotential, 255 mV at a current density of 10 mA cm               −2               , and a low Tafel slope of 49.9 mV dec               −1               , in an alkaline solution. This work provides a planar coordination strategy to synthesize 2D‐MOF OER electrocatalyst on a large scale with low cost and low energy consumption, which will promote its practical OER applications.","2023-11","2026-01-07 02:44:40","2026-01-08 04:55:19","2026-01-07 02:44:40","2207735","","46","19","","Small","Terrace‐Like 2D Hierarchically Porous Iron/Cobalt Metal–Organic Framework","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\7LTVIRC2\Gao 等 - 2023 - Terrace‐Like 2D Hierarchically Porous IronCobalt Metal–Organic Framework Ambient Fast Synthesis an.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KFJSGREB","journalArticle","2025","Bhosale, Mrunal; Thangarasu, Sadhasivam; Murugan, Nagaraj; Kim, Yoong Ahm; Oh, Tae‐Hwan","Ti‐MXene/α‐ni(OH)<sub>2</sub> nanostructures as high‐performance electrocatalyst for oxygen evolution reaction","ChemSusChem","","1864-5631, 1864-564X","10.1002/cssc.202402603","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cssc.202402603","Herein, the strategy of homogenous inclusion of nanoparticles within the surface and interlayers of 2D MXenes is established to achieve effective oxygen evolution reaction (OER) performance. A greater quantity of nano‐sized Ni(OH)               2               particles is uniformly anchored on multilayered accordion‐like nanosheets of Ti               3               C               2               T                                x                              . The strong interconnection of Ni(OH)               2               on Ti               3               C               2               T                                x                              promotes synergistic effects and improves electron transfer properties alongside the intrinsic OER activity. The Ti               3               C               2               T                                x                              ‐Ni(OH)               2               ‐4 demonstrates remarkable OER activity by exhibiting a lower overpotential (235.54 mV at 10 mA cm               −2               ) in alkaline conditions. Increased electrochemical active surface area (2.925 mF cm               −2               ), lower charge transfer resistance, lowering the reaction barrier, and stabilizing/converting essential intermediates via the Ti               3               C               2               T                                x                              ‐Ni(OH)               2               electrocatalyst synergistically improve OER activity. The effective interaction between Ti               3               C               2               T                                x                              and Ni(OH)               2               in Ti               3               C               2               T                                x                              ‐Ni(OH)               2               improves stability during long‐term operations. Moreover, a Ti               3               C               2               T                                x                              ‐Ni(OH)               2               ‐4||Pt/C cell has 1.7V at 10 mA cm               −1                . It can be deduced that the usage of Ni(OH)               2               as an electrocatalyst together with Ti               3               C               2               T                                x                              can provide noteworthy water‐splitting properties.","2025-06-17","2026-01-07 02:46:03","2026-01-08 04:55:18","2026-01-07 02:46:03","e202402603","","12","18","","ChemSusChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\K74FL2JX\Bhosale 等 - 2025 - Ti‐MXeneα‐Ni(OH)2 Nanostructures as High‐Performance Electrocatalyst for Oxygen Evolutio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPCNRQQ2","journalArticle","2019","Gong, Yaqiong; Xu, Zhoufeng; Pan, Hailong","Facile synthesis and characterization of MOF‐derived porous Co<sub>3</sub> O<sub>4</sub> composite for oxygen evolution reaction","ChemistrySelect","","2365-6549, 2365-6549","10.1002/slct.201802614","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/slct.201802614","Abstract                            Oxygen evolution reaction (OER) has gained wide attentions due to its important role in hydrogen production. Being one of the half reactions, the water oxidation was proved to be the key step to restrain the overall of water splitting. Herein, Co               3               O               4               composites were successfully obtained by directly annealing a MOF‐derived Co complex under air condition. The Co               3               O               4               complex with a surface area of 34.7 m               2               /g and wider pore size distribution obtained at 350°C was found to be the most active OER catalyst in 1 M KOH, an overpotential of 420 mV@10 mA/cm               2               with a Tafel slope of 55 mV/dec was detected. This simple and inexpensive approach makes it become a new candidate for OER.","2019-01-31","2026-01-07 02:45:51","2026-01-08 04:55:18","2026-01-07 02:45:51","1131-1137","","4","4","","ChemistrySelect","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\NI2IRMPD\Gong 等 - 2019 - Facile Synthesis and Characterization of MOF‐Derived Porous Co3 O4 Composite f.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q37CHH68","journalArticle","2020","Woldetinsay, Mengistu; Femi, Olu; Soreta, Tesfaye R.; Maiyalagan, Thandavarayan","Electrocatalytic investigation of M@pd (M=ni, co, cu) core‐shell nanostructure supported on N, S‐doped reduced graphene oxide towards hydrogen and oxygen evolution reaction","ChemistrySelect","","2365-6549, 2365-6549","10.1002/slct.202002200","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/slct.202002200","Abstract                            The strong affinity of palladium (Pd) towards hydrogen is the main challenge for hydrogen desorption application. Therefore, in this report, we synthesized nickel, copper, and cobalt core and palladium shell nanostructure supported on nitrogen, sulfur‐doped reduced graphene oxide (M@Pd/N, S‐rGO, M=Ni, Cu, Co) by hydrothermal method followed by reduction of the metal nanoparticles using modified polyol method. Using X‐ray diffraction (XRD), Raman spectroscopy, High resolution transmission electron microscope (HRTEM), Field emission scanning electron microscope (FESEM), and X‐ray photoelectron spectroscopy (XPS), the physicochemical properties of the synthesized sample was investigated. The results confirm strong interactions between M@Pd and higher surface area support that could enhance electrocatalytic activity towards hydrogen evolution reaction (HER) and oxygen evolution reaction (OER). Among the synthesized electrocatalyst, Ni@Pd/N,S‐rGO exhibits higher electrocatalytic activity with small over potential 0.035 V and 0.2 V at 10 mA/cm               2               and a Tafel slope value of 39 mV dec               −1               and 34 mV dec               −1               for HER and OER, respectively. The Ni@Pd/N,S‐rGO electrocatalyst demonstrated excellent stability with a negligible current decrease for 12 h. The Cdl calculation shows a result of 2.2 mF μg               −1               for Ni@Pd/N,S‐rGO, 1.9 mF μg               −1               for Cu@Pd/N,S‐rGO, and 1.5 mF μg               −1               for Co@Pd/N,S‐rGO.","2020-08-31","2026-01-07 02:46:13","2026-01-08 04:55:18","2026-01-07 02:46:13","9989-9998","","32","5","","ChemistrySelect","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\5GGP49U6\Woldetinsay 等 - 2020 - Electrocatalytic Investigation of M@Pd (M=Ni, Co, Cu) Core‐Shell Nanostructure Supported on N, S‐Dop.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FXKA6FTU","journalArticle","2022","Malik, Anum Shahid; Liu, Taifeng; Rittiruam, Meena; Saelee, Tinnakorn; Da Silva, Juarez L. F.; Praserthdam, Supareak; Praserthdam, Piyasan","On a high photocatalytic activity of high-noble alloys au–ag/TiO2 catalysts during oxygen evolution reaction of water oxidation","Scientific Reports","","2045-2322","10.1038/s41598-022-06608-7","https://www.nature.com/articles/s41598-022-06608-7","Abstract                            The analysis via density functional theory was employed to understand high photocatalytic activity found on the Au–Ag high-noble alloys catalysts supported on rutile TiO               2               during the oxygen evolution of water oxidation reaction (OER). It was indicated that the most thermodynamically stable location of the Au–Ag bimetal-support interface is the bridging row oxygen vacancy site. On the active region of the Au–Ag catalyst, the Au site is the most active for OER catalyzing the reaction with an overpotential of 0.60 V. Whereas the photocatalytic activity of other active sites follows the trend of Au > Ag > Ti. This finding evident from the projected density of states revealed the formation of the trap state that reduces the band gap of the catalyst promoting activity. In addition, the Bader charge analysis revealed the electron relocation from Ag to Au to be the reason behind the activity of the bimetallic that exceeds its monometallic counterparts.","2022-02-16","2026-01-07 02:44:57","2026-01-08 04:55:18","2026-01-07 02:44:57","2604","","1","12","","Sci Rep","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\7KC9YYYG\Malik 等 - 2022 - On a high photocatalytic activity of high-noble alloys Au–AgTiO2 catalysts during oxygen evolution.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6WXVA3FD","journalArticle","2022","Hu, Shuisheng; Li, Yong; Kim, Daekyu; Liu, Mengjie; Lee, Lawrence Yoon Suk; Wong, Kwok‐Yin","Surface modulated fe doping of <span style=""font-variant:Small-caps;"">β‐ni</span> ( <span style=""font-variant:small-caps;"">OH</span> )<sub>2</sub> nanosheets for highly promoted oxygen evolution electrocatalysis","EcoMat","","2567-3173, 2567-3173","10.1002/eom2.12256","https://onlinelibrary.wiley.com/doi/10.1002/eom2.12256","Abstract                            Active yet low‐cost electrocatalysts for water oxidation are crucial for the development of hydrogen energy economy. The Fe doping into Ni(OH)               2               dramatically enhances catalytic activity toward oxygen evolution reaction (OER) but fabricating Ni(OH)               2               of high Fe loading is still challenging. Herein, we report a one‐pot strategy to prepare disordered β‐Ni(OH)               2               nanosheets with a high Fe doping level (9.9 at%, D‐Fe‐Ni(OH)               2               ). By engaging 1,4‐phenylenediphosphonic acid (BDPA), Fe               x               BDPA               y               precursors are in situ generated in a growth solution containing Fe               3+               ions, which decrease the reaction kinetics of Ni               2+               and Fe               3+               ions at the surface of Ni foam. This prevents the deconstructive hydrolysis by Fe               3+               ions and enables a high Fe‐doping in D‐Fe‐Ni(OH)               2               . The as‐prepared D‐Fe‐Ni(OH)               2               affords 10 mA cm               −2               at an ultralow OER overpotential of 194 mV in alkaline media. This work offers a promising strategy of engaging organic ligands to achieve high‐doping levels for the construction of efficient electrocatalysts.                                                                             image","2022-11","2026-01-07 05:20:45","2026-01-08 04:53:40","2026-01-07 05:20:45","e12256","","6","4","","EcoMat","Surface modulated Fe doping of <span style=""font-variant","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\I22RYTXH\Hu 等 - 2022 - Surface modulated Fe doping of β‐Ni ( span style=fon.pdf; C:\Users\Administrator\Zotero\storage\PLM3CVC3\Hu 等 - 2022 - Surface modulated Fe doping of β‐Ni ( span style=fon.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52HLL2E9","journalArticle","2018","Jang, Myeong Je; Park, Yoo Sei; Choi, Woo Sung; Choi, Sung Mook; Lee, Kyu Hwan","Nickel electrocatalyst promoted by lace oxide on carbon support for hydrogen evolution reaction in alkali media","ECS Meeting Abstracts","","2151-2043","10.1149/MA2018-01/29/1704","https://iopscience.iop.org/article/10.1149/MA2018-01/29/1704","In this work, we present a mass production method of nano-sized Ni catalyst using late transition metal oxides La               2               O               3               and CeO               2               as promoters on a carbon support. The Ni­­_La               0.67               Ce               0.33               O               1.67               /C catalyst was synthesized by co-precipitation for La               0.67               Ce               0.33               O               1.67               and solvo-thermal for Ni, which are an easy method and capable of making higher activity and durability catalysts. La               0.67               Ce               0.33               O               1.67               plays an important role in decreasing the size of the Ni particles and helps to improve the properties of the catalyst in reducing atmosphere by forming a solid solution. The Ni_La               0.67               Ce               0.33               O               1.67               /C catalyst recorded a lower overvoltage of 124 mV at a current density of 10 mA/cm               2               and a higher long-term stability in 1 M KOH solution at room temperature compared to the Ni/C catalyst. It is suggested that La               0.67               Ce               0.33               O               1.67               forms a partial alloy with Ni to prevent the detachment of Ni and acts as a barrier to prevent the migration of Ni. Based on the results of this study, a mechanism of Ni catalyst degradation was proposed.","2018-04-13","2026-01-06 16:02:33","2026-01-08 04:53:39","2026-01-07 15:39:25","1704-1704","","29","MA2018-01","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HLL263FM","journalArticle","2017","Sun, Fengzhan; Li, Changqing; Li, Bo; Lin, Yuqing","Amorphous MoS<sub>x</sub> developed on co(OH)<sub>2</sub> nanosheets generating efficient oxygen evolution catalysts","Journal of Materials Chemistry A","","2050-7488, 2050-7496","10.1039/C7TA07729G","https://xlink.rsc.org/?DOI=C7TA07729G","aMoS               x               /Co(OH)               2               nanosheets were synthesized by forming amorphous MoS               x               on Co(OH)               2               nanosheets. The aMoS               x               /Co(OH)               2               nanosheets demonstrate excellent OER catalytic activity with only 350 mV at 10 mA cm               −2               . The incorporation of amorphous molybdenum sulfide enhances the hydrophilicity, favoring the availability of reactant, and induces electron transfer for enhancing the OER catalytic activity of Co(OH)               2               .                        ,                             Exploration of high-efficiency and inexpensive electrocatalysts for the oxygen evolution reaction (OER) is of great importance for the design of renewable energy storage and conversion devices. Herein, we prepared amorphous MoS               x               -encapsulated Co(OH)               2               nanosheets (aMoS               x               /Co(OH)               2               NSs) as strongly robust and active OER electrocatalysts               via               a three-step procedure: first, Co(OH)               2               nanosheets with catalytically active octahedral MO               6               structures were synthesized by the hydrothermal process; second, violent ultrasonication was applied to exfoliate individual nanosheets from stacked Co(OH)               2               sheets and break them down into smaller sheets and attach MoS               4               2−               ions uniformly on the nanosheets; third, MoS               4               2−               ions were thermally decomposed into amorphous MoS               x               on the Co(OH)               2               nanosheets. The role of the incorporation of the amorphous MoS               x               nanostructure was to enhance the surface hydrophilicity for the availability of H               2               O and accelerate the electron transport capability for kinetic activities. Furthermore, the interaction between MoS               x               and Co(OH)               2               is proposed to induce electron transfer from amorphous MoS               x               to Co(OH)               2               , which will promote the basic environment for cobalt sites, break the Co–O bond, favor the release of O               2               molecules, and thus enhance the OER process. Optimization of the Co/Mo molar ratio demonstrated that aMoS               x               /Co(OH)               2               NSs with the Co/Mo molar ratio of 8 had the best OER activity and delivered the overpotential of 350 mV at the current density of 10 mA cm               −2               and the Tafel slope of 65.4 mV dec               −1               in 0.1 M KOH. This study enriches the research on non-first-row (3d) metal incorporation for high-efficient OER catalysts and offers an alternative to noble metal catalysts.","2017","2026-01-07 15:49:51","2026-01-08 04:53:39","2026-01-07 15:49:51","23103-23114","","44","5","","J. Mater. Chem. A","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\TYJMACN5\Sun 等 - 2017 - Amorphous MoSx developed on Co(OH)2 nanosheets generating efficient oxygen evo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9EAWBXSC","journalArticle","2023","Gan, Yonghao; Ye, Ying; Dai, Xiaoping; Yin, Xueli; Cao, Yihua; Cai, Run; Feng, Bo; Wang, Qi; Zhang, Xin","La and S co‐doping induced the synergism of multiphase nickel‐iron nanosheets with rich oxygen vacancies to trigger large‐current‐density oxygen evolution and urea oxidation reactions","Small","","1613-6810, 1613-6829","10.1002/smll.202303250","https://onlinelibrary.wiley.com/doi/10.1002/smll.202303250","Abstract                            The development of cost‐effective electrocatalysts for oxygen evolution reaction (OER) and urea oxidation reaction (UOR) is of great significance for hydrogen production. Herein, La and S co‐doped multiphase electrocatalyst (LSFN‐63) is fabricated by metal‐corrosion process. FeOOH can reduce the formation energy of NiOOH, and enhance the stability of NiOOH as active sites for OER/UOR. The rich oxygen vacancies can increase the number of active sites, optimize the adsorption of intermediates, and improve electrical conductivity. Beyond, La and S co‐doping can also regulate the electronic structure of FeOOH. As a result, LSFN‐63 presents a low overpotential of 210/450 mV at 100/1000 mA cm               −2               , small Tafel slope (32 mV dec               −1               ), and outstanding stability under 1000 mA cm               −2               @60 h, and can also display excellent OER activity with 180 mV at 250 mA cm               −2               and long‐term catalytic durability at 250 mA cm               −2               @135 h in 30 wt% KOH under 60 °C. Moreover, LSFN‐63 demonstrates remarkable UOR performance in 1                m               KOH + 0.5                m               urea, which just requires an ultra‐small overpotential of 140 mV at 100 mA cm               −2               , and maintain long‐term durability over 120 h. This work opens up a promising avenue for the development of high‐efficiency electrocatalysts by a facile metal‐corrosion strategy.","2023-11","2026-01-07 05:17:05","2026-01-08 04:53:39","2026-01-07 05:17:05","2303250","","46","19","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\K984SH6C\Gan 等 - 2023 - La and S Co‐Doping Induced the Synergism of Multiphase Nickel‐Iron Nanosheets with Rich Oxygen Vacan.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
