"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5N8RKK6Q","journalArticle","2008","Bao, JianEr; Macdonald, D. D.","Kinetics of the Hydrogen Electrode Reaction on Platinum in Alkaline Solutions at Elevated Temperatures","ECS Transactions","","1938-5862, 1938-6737","10.1149/1.2939073","https://iopscience.iop.org/article/10.1149/1.2939073","The kinetics of the hydrogen electrode reaction on a platinized nickel electrode in alkaline solutions over a wide temperature range from ambient up to 220oC have been investigated employing a controlled hydrodynamic cell.  Due to the reversible nature of this reaction, the generalized Butler-Volmer equation was used in optimization upon the polarization data, so as to account for kinetic, thermodynamic, and mass transfer effects.  The extracted model parameters are compared with those for other forms of platinum electrode, and platinized nickel shows excellent electrocatalytic activity as demonstrated by the exchange current density.  The extracted apparent transfer coefficients for hydrogen evolution and hydrogen oxidation are temperature-dependent, while the apparent Tafel slope of the hydrogen evolution reaction is temperature-independent (approximately 120mV/dec), which is most probably due to two parallel reactions occurring at the interface with different rates and activation energies.  An Arrhenius analysis yields an activation energy of 17.3 kJ/mole for the hydrogen electrode reaction on platinized nickel in alkaline solution.","2008-05-16","2026-01-07 12:22:57","2026-01-08 03:58:11","2026-01-07 12:26:42","1-11","","27","11","","ECS Trans.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\STRJ8RFR\Bao和Macdonald - 2008 - Kinetics of the Hydrogen Electrode Reaction on Platinum in Alkaline Solutions at Elevated Temperatur.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3MSHIAWX","journalArticle","2023","Men, Yana; Wu, Dean; Hu, Youcheng; Li, Lei; Li, Peng; Jia, Shuangfeng; Wang, Jianbo; Cheng, Gongzhen; Chen, Shengli; Luo, Wei","Understanding Alkaline Hydrogen Oxidation Reaction on PdNiRuIrRh High‐Entropy‐Alloy by Machine Learning Potential","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.202217976","https://onlinelibrary.wiley.com/doi/10.1002/ange.202217976","Abstract                            High‐entropy alloy (HEA) catalysts have been widely studied in electrocatalysis. However, identifying atomic structure of HEA with complex atomic arrangement is challenging, which seriously hinders the fundamental understanding of catalytic mechanism. Here, we report a HEA‐PdNiRuIrRh catalyst with remarkable mass activity of 3.25 mA μg               −1               for alkaline hydrogen oxidation reaction (HOR), which is 8‐fold enhancement compared to that of commercial Pt/C. Through machine learning potential‐based Monte Carlo simulation, we reveal that the dominant Pd−Pd−Ni/Pd−Pd−Pd bonding environments and Ni/Ru oxophilic sites on HEA surface are beneficial to the optimized adsorption/desorption of *H and enhanced *OH adsorption, contributing to the excellent HOR activity and stability. This work provides significant insights into atomic structure and catalytic mechanism for HEA and offers novel prospects for developing advanced HOR electrocatalysts.","2023-07-03","2026-01-07 12:26:46","2026-01-07 12:26:46","2026-01-07 12:26:46","e202217976","","27","135","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\6JZLUD8K\Men 等 - 2023 - Understanding Alkaline Hydrogen Oxidation Reaction on PdNiRuIrRh High‐Entropy‐Alloy by Machine Learn.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H3U55XCU","journalArticle","2021","Zhan, Changhong; Xu, Yong; Bu, Lingzheng; Zhu, Huaze; Feng, Yonggang; Yang, Tang; Zhang, Ying; Yang, Zhiqing; Huang, Bolong; Shao, Qi; Huang, Xiaoqing","Subnanometer high-entropy alloy nanowires enable remarkable hydrogen oxidation catalysis","Nature Communications","","2041-1723","10.1038/s41467-021-26425-2","https://www.nature.com/articles/s41467-021-26425-2","Abstract                            High-entropy alloys (HEAs) with unique physicochemical properties have attracted tremendous attention in many fields, yet the precise control on dimension and morphology at atomic level remains formidable challenges. Herein, we synthesize unique PtRuNiCoFeMo HEA subnanometer nanowires (SNWs) for alkaline hydrogen oxidation reaction (HOR). The mass and specific activities of HEA SNWs/C reach 6.75 A mg               Pt+Ru               −1               and 8.96 mA cm               −2               , respectively, which are 2.8/2.6, 4.1/2.4, and 19.8/18.7 times higher than those of HEA NPs/C, commercial PtRu/C and Pt/C, respectively. It can even display enhanced resistance to CO poisoning during HOR in the presence of 1000 ppm CO. Density functional theory calculations reveal that the strong interactions between different metal sites in HEA SNWs can greatly regulate the binding strength of proton and hydroxyl, and therefore enhances the HOR activity. This work not only provides a viable synthetic route for the fabrication of Pt-based HEA subnano/nano materials, but also promotes the fundamental researches on catalysis and beyond.","2021-10-29","2026-01-07 12:25:02","2026-01-08 03:58:11","2026-01-07 12:26:54","6261","","1","12","","Nat Commun","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\B4I3BVHT\Zhan 等 - 2021 - Subnanometer high-entropy alloy nanowires enable remarkable hydrogen oxidation catalysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE636BGT","journalArticle","2021","Zhang, Dong; Ji, Shen-Jing; Suen, Nian-Tzu","Crystal and electronic structure manipulation of Laves intermetallics for boosting hydrogen evolution reaction","Chemical Communications","","1359-7345, 1364-548X","10.1039/D1CC02718B","https://xlink.rsc.org/?DOI=D1CC02718B","Laves intermetallics (RECo               2                and RERu               0.5               Co               1.5               ) were selected to demonstrate the influence of crystal and electronic structural factors, which are effective to lower the hydrogen overpotential from ErCo               2                (               η               10                = 169 mV) to PrCo               2                (               η               10                = 113 mV) and PrRu               0.5               Co               1.5                (               η               10                = 29 mV).                        ,                             Since the 1970s, Laves intermetallics (AB               2               ) have been widely used in hydrogen storage technology (               e.g.               , nickel–metal hydride batteries) due to the abundant interstitial sites and moderate metal–hydrogen bond strength (               E               M–H               ). They, however, have been rarely used in the hydrogen evolution reaction (HER) because of the same reason (               i.e.               moderate               E               M–H               ), which results in poor HER efficiency. In this study, by applying lanthanide contraction and ligand effect, we have successfully lowered the               E               M–H               and substantially boosted the HER activity of Laves intermetallics (RECo               2               and RERu               0.5               Co               1.5               (RE = Pr, Tb, Y and Er)) to outperform those of commercial Pt/C catalyst. Hydrogen overpotential decreases from ErCo               2               (               η               10               = 169 mV) to PrCo               2               (               η               10               = 113 mV) and then to PrRu               0.5               Co               1.5               (               η               10               = 29 mV). The expansion of lattice constants for PrCo               2               may alleviate the obstacle of H atom diffusing through interstitial sites, while the inclusion of Ru element can raise the antibonding population of Co–Co/Ru bonds, which consequently lowers               E               M–H               and thus elevates HER activity according to the Sabatier principle. This outcome indicates that the manipulation of the crystal structure and electronic structure factor is an efficient strategy to boost the HER activity of Laves intermetallics.","2021","2026-01-07 12:26:56","2026-01-07 12:26:56","2026-01-07 12:26:56","8504-8507","","68","57","","Chem. Commun.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\5ALSP9HD\Zhang 等 - 2021 - Crystal and electronic structure manipulation of Laves intermetallics for boosting hydrogen evolutio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S6EXEC6G","journalArticle","2015","Durst, Julien; Orfanidi, Alin; Rheinländer, Philipp J.; Hasché, Frédéric; Eickes, Christian; Suchsland, Peter; Binder, Matthias; Gasteiger, Hubert A.","Selective Hydrogen Oxidation Catalyst for Reduced Startup/Shutdown Degradation in Low Temperature Fuel Cells","ECS Meeting Abstracts","","2151-2043","10.1149/MA2015-02/37/1301","https://iopscience.iop.org/article/10.1149/MA2015-02/37/1301","While the durability of proton exchange membrane (PEM) fuel cells in automotive applications has been improved significantly over the past decade, the durability of the catalysts and the catalyst supports during transient operating conditions is still a critical issue. One of them is the carbon support corrosion during fuel cell startup and shutdown (SUSD) cycles [1], for which various mitigations strategies have been considered, based either on system control approaches or materials-based solutions [2, 3, 4]. A promising approach would be the use of a selective anode catalyst, i.e., with high activity for the hydrogen oxidation reaction (HOR) and low activity for the oxygen reduction reaction (ORR) [5]. Such a catalyst would eliminate the ORR on the anode electrode during a H               2               /air-front event (i.e., an SUSD event) and thus remove the source for the transient excursions of the cathode electrode to high potentials during SUSD.                                         In this study, we present a promising selective anode catalyst based on iridium. Iridium exhibits not only very high HOR activity (only »3 times lower than Pt [6]), but also has significantly reduced ORR activity compared to Pt. The much lower ORR activity of Ir compared to Pt is shown in Figure 1, where the same noble-metal loading results in a >200 mV lower cell voltage for the ORR on Ir compared to Pt. On the other hand, H               2               -pump experiments showed that the HOR losses for the low-loaded Ir catalyst in Figure 1 only amounted to 14 mV losses at 1.5 A/cm               2               ), in good agreement with theoretical calculated HOR losses [6]. Therefore, Ir shows promise as a possible selective anode catalyst, which might lower SUSD degradation.                                         Figure 1               . H               2               /O               2               polarization curves recorded in in 50cm               2               cell of MEAs with different cathode catalysts (20wt% Ir/C red line, 20wt% Pt/C black line) adjusted to 0.1 mg               metal               /cm               2               . anodes based on 0.4 mg               Pt               /cm               2               using 50wt%Pt/C). Other conditions: stoich.=2/9.5; 150kPa               abs               , 80               o               C; RH               C               =RH               A               =66%.                          In this study we will show that replacing the conventional Pt/C catalyst with Ir/C at the anode electrode, the SUSD degradation rate can be reduced by a factor of 3 compared to Pt/C- based anodes.                            References                                         [1]   C. A. Reiser, L. Bregoli, T. W. Patterson, J. S. Yi, J. D. Yang, M. L. Perry and T. D. Jarvi,               Electrochem. Solid State Lett.               8 (2005) A273.                                         [2]   P. T. Yu, W. Gu, R. Makharia, F. T. Wagner and H. A. Gasteiger,               ECS Trans.               3(1) (2006) 797.                                         [3]   M. L. Perry, T. W. Patterson, C. Reiser,               ECS Trans.               3(1) (2006) 783.                                         [4]   S. D. Knights, K. M. Colbow, J. St-Pierre and D. P.Wilkinson,               J. Power Sources               127 (2004) 127.                                         [5]   B. Genorio, D. Strmcnik, R. Subbaraman, D. Tripkovic, G. Karapetrov, V. R. Stamenkovic, S. Pejovnik and N. M. Marković,               Nature Materials               9 (2010) 998.                                         [6]   J. Durst, C. Simon, F. Hasché, H. A. Gasteiger,               J. Electrochem.               Soc.               162 (2015) F190.                                         Acknowledgements                          This work has been supported by SolviCore GmbH and the German Federal Ministry of Economy (BMWi) within the HyMotion5 research collaboration.                                                                                                   Figure 1","2015-07-07","2026-01-07 12:27:04","2026-01-07 12:27:04","2026-01-07 12:27:04","1301-1301","","37","MA2015-02","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H48YKPXU","journalArticle","2018","Davydova, Elena S.; Zaffran, Jérémie; Dhaka, Kapil; Toroker, Maytal Caspary; Dekel, Dario R.","Hydrogen Oxidation on Ni-Based Electrocatalysts: The Effect of Metal Doping","Catalysts","","2073-4344","10.3390/catal8100454","https://www.mdpi.com/2073-4344/8/10/454","Carbon supported nanoparticles of monometallic Ni catalyst and binary Ni-Transition Metal (Ni-TM/C) electrocatalytic composites were synthesized via the chemical reduction method, where TM stands for the doping elements Fe, Co, and Cu. The chemical composition, structure and morphology of the Ni-TM/C materials were characterized by X-ray photoelectron spectroscopy (XPS), X-ray diffraction (XRD), transmission electron microscopy (TEM), scanning transmission electron microscopy (STEM) and energy-dispersive X-ray spectroscopy (EDS). The electrochemical properties towards hydrogen oxidation reaction in alkaline medium were studied using the rotating disc electrode and cycling voltammetry methods. A significant role of the TM dopants in the promotion of the hydrogen electrooxidation kinetics of the binary Ni-TM/C materials was revealed. A record-high in exchange current density value of 0.060 mA cm2Ni was measured for Ni3Fe1/C, whereas the monometallic Ni/C counterpart has only shown 0.039 mA cm2Ni. In order to predict the feasibility of the electrocatalysts for hydrogen chemisorption, density functional theory was applied to calculate the hydrogen binding energy and hydroxide binding energy values for bare Ni and Ni3TM1.","2018-10-15","2026-01-07 12:25:24","2026-01-08 03:58:11","2026-01-07 12:27:12","454","","10","8","","Catalysts","Hydrogen Oxidation on Ni-Based Electrocatalysts","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\HHNZQ5L6\Davydova 等 - 2018 - Hydrogen Oxidation on Ni-Based Electrocatalysts The Effect of Metal Doping.pdf; C:\Users\Administrator\Zotero\storage\M5ATFC7H\Davydova 等 - 2018 - Hydrogen Oxidation on Ni-Based Electrocatalysts The Effect of Metal Doping.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PS4E5LF","journalArticle","2013","Ouyang, Y J; Yu, G; Hu, L; Wang, X J; Xu, W J; Zhan, Y G; Zhang, X Y","Influence of Ni or Pd coatings on oxidation of permeated hydrogen","Surface Engineering","","0267-0844, 1743-2944","10.1179/1743294413Y.0000000134","https://journals.sagepub.com/doi/10.1179/1743294413Y.0000000134","The influence of Pd and Ni coatings on the oxidisation of hydrogen that permeated through a thin iron membrane was studied for the development of a hydrogen sensor. The minimum electroplating period and current density to produce compact Ni and Pd coatings were investigated. The ideal potential ranges for complete oxidation of the hydrogen that permeated through an iron membrane were found to be +0·20 to +0·50 V(Ni) (voltage versus the voltage on nickel wire) and +0·30 to +0·40 V(Ni) for the Pd and Ni coatings respectively; the Pd coating provides a wider window for oxidation. The optimum potential for the oxidation of hydrogen on Ni coating was found to be 0·35 V(Ni). Ni coating could achieve the same detection efficiency as a Pd coating with the appropriate applied potential.","2013-05","2026-01-07 12:26:05","2026-01-08 03:58:11","2026-01-07 12:31:26","312-317","","4","29","","Surface Engineering","","","","","","","","en","https://journals.sagepub.com/page/policies/text-and-data-mining-license","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\8TLKTYKR\Ouyang 等 - 2013 - Influence of Ni or Pd coatings on oxidation of permeated hydrogen.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCU9SRW7","journalArticle","2021","Samanta, Rajib; Mishra, Ranjit; Barman, Sudip","Interface‐ and Surface‐Engineered PdO−RuO<sub>2</sub> Hetero‐Nanostructures with High Activity for Hydrogen Evolution/Oxidation Reactions","ChemSusChem","","1864-5631, 1864-564X","10.1002/cssc.202100200","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cssc.202100200","Abstract                            Active catalysts for HER/HOR are crucial to develop hydrogen‐based renewable technologies. The interface of hetero‐nanostructures can integrate different components into a single synergistic hybrid with high activity. Here, the synthesis of PdO−RuO               2               −C with abundant interfaces/defects was achieved for the hydrogen evolution reaction (HER) and hydrogen oxidation reaction (HOR). It exhibited a current density of 10 mA cm               −2               at 44 mV with a Tafel slope of 34 mV dec               −1               in 1                m               KOH. The HER mass activity was 3 times higher in base and comparable to Pt/C in acid. The stability test confirmed high HER stability. The catalyst also exhibited excellent HOR activity in both media; in alkaline HOR it outperformed Pt/C. The exchange current density               i               0,m               of PdO−RuO               2               /C was 522 mA mg               −1               in base, which is 58 and 3.4 times higher than those of Pd/C and Pt/C. The HOR activity of PdO−RuO               2               /C was 22 and 300 times higher than those of PdO/C in acid and base. Improvement of HER/HOR kinetics in different alkaline electrolytes was observed in the order K               +               <Na               +               <Li               +               , and increase of HER as well decrease of HOR kinetics was observed with increasing Li               +               concentration. It was proposed that OH               ad               ‐M               +               ‐(H               2               O)                                x                              in the double‐layer region could influence HER/HOR activity in base. Based on the hard and soft acid and base (HSAB) theory, the OH               ads               ‐M               +               ‐(H               2               O)                                x                              could help to remove more OH               ads               into the bulk, leading to increase in HER/HOR activity in alkaline electrolyte (K               +               <Na               +               <Li               +               ) and increasing the HER with increasing Li               +               concentration. The decrease of HOR activity of PdO−RuO               2               /C with increasing M               +               was due to M               +               ‐induced OH               ads               destabilization through the bifunctional mechanism. The high HER/HOR activity of PdO−RuO               2               /C could be attributed, among other factors, to interface engineering and strong synergistic interaction. This work provides an opportunity to design oxide‐based catalysts for renewable energy technologies.","2021-05-06","2026-01-07 12:26:11","2026-01-08 03:58:12","2026-01-07 12:31:35","2112-2125","","9","14","","ChemSusChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\HSJLM2C3\Samanta 等 - 2021 - Interface‐ and Surface‐Engineered PdO−RuO2 Hetero‐Nanostructures with High Activity for H.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5M8R4ANW","journalArticle","2023","Wang, Shupeng; Fu, Luhong; Huang, Hongpu; Fu, Miao; Cai, Junlin; Lyu, Zixi; Wang, Qiuxiang; Kuang, Qin; Xie, Zhaoxiong; Xie, Shuifen","Local Oxidation Induced Amorphization of 1.5‐nm‐Thick Pt–Ru Nanowires Enables Superactive and CO‐Tolerant Hydrogen Oxidation in Alkaline Media","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202304125","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202304125","Abstract                            Low‐dimensional amorphous metallic nanomaterials provide great possibility for creating high‐performance electrocatalysts owing to their conspicuous reacting merits derived from the flexible coordination structures, but remain extremely challenging in synthesis. Herein, this work reports a facile synthesis of carbon‐loaded amorphous 1.5‐nm‐thick Pt–Ru nanowires (NWs) through a local oxidation induced amorphization process. During annealing premade crystalline Pt–Ru NWs/C in air, a local‐oxidation of the oxyphilic Ru generates abundant random Ru–O bonds and disturbs the order bimetallic lattices. The as‐prepared amorphous Pt               53               Ru               47               (a‐Pt               53               Ru               47               ) NWs/C exhibits an extremely high activity (13.7 A mg               −1               at 25 mV overpotential) and an excellent CO‐tolerance for alkaline hydrogen oxidation reaction (HOR) electrocatalysis, drastically outperforming the crystalline counterpart and commercial benchmarks. Mechanism studies indicate the Pt–Ru bimetallic effects as well as the rich disordered “Pt–Ru–O” and/or “Pt–O–Ru” atomic heterojunctions can weaken the *H binding energy and inversely strengthen the *OH adsorption, thus promoting the alkaline HOR kinetics. More uniquely, the small interatomic spaces derived from the disordered bond nets present a H               2               /*H‐selected permeability, which spatially obstruct the relatively larger CO molecules to poison the internal catalytic sites during HOR. The CO‐shielded internal catalytic sites and the enriched surface *OH jointly upgrade the CO‐tolerance of the a‐Pt               53               Ru               47               NWs/C catalysts.","2023-10","2026-01-07 12:31:41","2026-01-07 12:31:41","2026-01-07 12:31:41","2304125","","43","33","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\RPXJDF6I\Wang 等 - 2023 - Local Oxidation Induced Amorphization of 1.5‐nm‐Thick Pt–Ru Nanowires Enables Superactive and CO‐Tol.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8PH9AYPD","journalArticle","2024","Chen, Luyun; Li, Chunlei; Liu, Mengling; Dai, Ziruo; Wang, Haibin; Zhou, Xuan; Zhao, Qiuping; Cong, Yuanyuan","Confining Flat Ru Islands into TiO<sub>2</sub> Lattice with the Coexisting Ru–O–Ti and Ru–Ti Bonds for Ultra‐Stable Hydrogen Evolution at Amperometric Current Density and Hydrogen Oxidation at High Potential","Advanced Science","","2198-3844, 2198-3844","10.1002/advs.202410881","https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202410881","Abstract                            Effective hydrogen evolution reaction (HER) under high current density and enhanced hydrogen oxidation reaction (HOR) over a wide potential range remain challenges for Ru‐based electrocatalysts because its strong affinity to the adsorbed hydroxyl (OH               ad               ) inhibits the supply of the adsorbed hydrogen (H               ad               ). Herein, the coexisting Ru─O─Ti and Ru─Ti bonds are constructed by taking TiO               2               crystal confined flat‐Ru clusters (F‐Ru@TiO               2               ) to cope with above‐mentioned obstacles. The different electronegativity (χ               Ti               = 1.54 < χ               Ru               = 2.20< χ               O               = 3.44) can endow Ti in Ru─O─Ti bonds with more positive charge and stabilize Ru of Ru–Ti bonds with the low‐valence. The strength of Ru─OH               ad               is then weakened by the oxophilicity of positively charged Ti in Ru─O─Ti bonds and the stronger Ti─OH               ad               bond could release active Ru, especially for low‐valence Ru in Ru─Ti bonds, to serve as exclusive H               ad               sites. As expected, F─TiRu@TiO               2               shows a low HER overpotential of 74 mV at 1000 mA cm               −2               and an ultrahigh mass activity (j               0,m               ) of 3155 A g               Ru               −1               for HOR. More importantly, F─Ru@TiO               2               can tolerate the HER current density of 1000 mA cm               −2               for 100 h and the high anodic potential for HOR up to 0.5 V versus RHE.","2024-12","2026-01-07 12:31:49","2026-01-07 12:31:49","2026-01-07 12:31:49","2410881","","48","11","","Advanced Science","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\3LHTGC22\Chen 等 - 2024 - Confining Flat Ru Islands into TiO2 Lattice with the Coexisting Ru–O–Ti and Ru–Ti Bonds f.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZZ8Z9B6D","journalArticle","2018","Jang, Myeong Je; Park, Yoo Sei; Choi, Woo Sung; Choi, Sung Mook; Lee, Kyu Hwan","Nickel Electrocatalyst Promoted By Lace Oxide on Carbon Support for Hydrogen Evolution Reaction in Alkali Media","ECS Meeting Abstracts","","2151-2043","10.1149/MA2018-01/29/1704","https://iopscience.iop.org/article/10.1149/MA2018-01/29/1704","In this work, we present a mass production method of nano-sized Ni catalyst using late transition metal oxides La               2               O               3               and CeO               2               as promoters on a carbon support. The Ni­­_La               0.67               Ce               0.33               O               1.67               /C catalyst was synthesized by co-precipitation for La               0.67               Ce               0.33               O               1.67               and solvo-thermal for Ni, which are an easy method and capable of making higher activity and durability catalysts. La               0.67               Ce               0.33               O               1.67               plays an important role in decreasing the size of the Ni particles and helps to improve the properties of the catalyst in reducing atmosphere by forming a solid solution. The Ni_La               0.67               Ce               0.33               O               1.67               /C catalyst recorded a lower overvoltage of 124 mV at a current density of 10 mA/cm               2               and a higher long-term stability in 1 M KOH solution at room temperature compared to the Ni/C catalyst. It is suggested that La               0.67               Ce               0.33               O               1.67               forms a partial alloy with Ni to prevent the detachment of Ni and acts as a barrier to prevent the migration of Ni. Based on the results of this study, a mechanism of Ni catalyst degradation was proposed.","2018-04-13","2026-01-07 12:31:59","2026-01-07 12:31:59","2026-01-07 12:31:59","1704-1704","","29","MA2018-01","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q6TKV9EG","journalArticle","2019","Serov, Alexey; Lubers, Alia; McKinney, Samuel; McCool, Geoffrey; Romero, Henry; Odgaard, Madeleine; Kendrick, Ian; Pann, Serge; Mukerjee, Sanjeev; Capuano, Christopher B; Ayers, Kathy; Zulevi, Barr","Bifunctional PGM-Free Hydrogen Evolution and Oxidation Electrocatalysts for AEM Electrodes","ECS Meeting Abstracts","","2151-2043","10.1149/MA2019-01/29/1461","https://iopscience.iop.org/article/10.1149/MA2019-01/29/1461","Anion Exchange Membrane Fuel Cells (AEMFCs) are a developing alternative to Proton Exchange Fuel Cell (PEMFC) technology. A great advantage of this technology is the possibility of replacing PGM catalysts on both anode and cathode and therefore reducing the costs. For example several PGM-free electrocatalysts have demonstrated superior fuel oxidation performance[1]. In AEM electrolysis both Hydrogen [2] and Oxygen Evolution[3] PGM-free catalysts have been demonstrated. In the present work we present unprecedented performance of a Nickel-based Hydrogen Evolution (HER) catalysts that are bifunctional for the Hydrogen Oxidation (HOR) reaction. These Nickel-based catalysts are multifunctional catalytic systems and rely on g alloying and mixed and low-coverage complementary metal oxides to fine tune surface-electrochemical interactions and reactions. While the goal of the work is to create reversible HER/HOR PGM-free catalysts, the efforts to date were focused on making the most active nickel-based bifunctional HER and HOR catalysts. Next reversible electrodes will be developed and catalyst stability under HER/HOR mode switching will be tested. (ARPA-E OPEN 2015 DE-AR0000688)                            A series of nickel-based catalysts were synthesized to create mixed Nickel-alloys and oxides that promote the activation of water and hydroxyl groups on the catalysts. A range of wet-chemical routes was used to produce carbon-supported NiMo, NiCu, and NiMoCu supported on a range of standard and novel Interconnected Mesoporous Carbon™ supports. The materials were characterized through physical parameters such as crystal phase, size, and surface chemistry using XRD, XPS, and Raman Spectroscopy. These materials were evaluated in membrane electrode assemblies [MEAs] using a variety of membranes and ionomers. Unprecedented PGM-free HER performance exceeding 1000 mA/cm               2               @ 1.9V and HOR performance exceeding 300 mA/cm               2               @ 0.65V were achieved. Reversible MEA structures for these catalysts are still being optimized.                                         References                                         [1] U. Martinez, et al               Phys. Chem. Chem. Phys.               14 (2012) 5512-5517.                                         [2] Bates, M. et al               J Phys Chem C Nanomater Interfaces.               2015 Mar 12; 119(10): 5467–5477.                          [3] Bates, M. et al ACS Catal., 2016, 6 (1), pp 155–161                                                                                                   Figure 1","2019-05-01","2026-01-07 12:32:08","2026-01-07 12:32:08","2026-01-07 12:32:08","1461-1461","","29","MA2019-01","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
