"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UL8KVILH","journalArticle","2019","Liu, Kai; Wang, Wei; Guo, Penghui; Ye, Jinyu; Wang, Yuanyuan; Li, Pingting; Lyu, Zixi; Geng, Yongsheng; Liu, Maochang; Xie, Shuifen","Replicating the Defect Structures on Ultrathin Rh Nanowires with Pt to Achieve Superior Electrocatalytic Activity toward Ethanol Oxidation","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.201806300","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.201806300","Abstract                            Metal nanostructures with an ultrathin Pt skin and abundant surface defects are attractive for electrocatalytic applications owing to the increased utilization efficiency of Pt atoms and the presence of highly reactive sites. This paper reports a conformal, layer‐by‐layer deposition of Pt atoms on defective Rh nanowires for the faithful replication of surface defects (i.e., grain boundaries) on the Rh nanowires. The thickness of the Pt shell can be controlled from one monolayer up to 5.3 atomic layers. This series of Rh@Pt                                n                              L               (               n               = 1–5.3) core–sheath nanowires show greatly enhanced activity and durability in catalyzing the ethanol oxidation reaction in an acidic medium. Among others, the Rh @ Pt               3.5L               nanowires show the greatest mass activity (809 mA mg               −1               Pt               ) and specific activity (1.18 mA cm               −2               ) after loaded on carbon support, which are 3.7 and 3.4 times those of the commercial Pt/C, respectively. In situ Fourier transform infrared spectroscopy studies indicate an enhanced interaction between the outermost Pt layer and the Rh nanowire can promote CC bond cleavage for complete oxidation of ethanol to CO               2               while depress the dehydrogenation of ethanol to acetic acid. As the Pt shell thickness is increased, the selectivity for the CO               2               pathway decreases while that for acetic acid is increased.","2019-01","2026-01-08 11:25:24","2026-01-08 11:25:24","2026-01-08 11:25:24","1806300","","2","29","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\CVRHMDJY\Liu 等 - 2019 - Replicating the Defect Structures on Ultrathin Rh Nanowires with Pt to Achieve Superior Electrocatal.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T3PTAAZR","journalArticle","2025","Nazir, Muhammad Hamza; Le, Tu C.; Zahid, Imtisal; Zuraiqi, Karma; Aukarasereenont, Mew P.; Parker, Caiden J.; Vaillant, Pierre H. A.; Jabbar, Fahad; Kim Nguyen, Chung; Irfan, Mehmood; Ameen, Mariam; Spencer, Michelle J. S.; Christofferson, Andrew J.; Russo, Salvy P.; Chiang, Ken; Meftahi, Nastaran; Daeneke, Torben; Yang, Dan","Liquid Metal Electrocatalyst with Ultralow Pt Loading for Ethanol Oxidation","Small Science","","2688-4046, 2688-4046","10.1002/smsc.202400370","https://onlinelibrary.wiley.com/doi/10.1002/smsc.202400370","Developing efficient and durable electrocatalysts for ethanol electro‐oxidation is crucial for enabling the application of direct ethanol fuel cell technology. Herein, it is demonstrated that Pt–Ga liquid metal‐based nanodroplets can serve as an efficient electrocatalyst to drive ethanol oxidation. The mass activity of Pt is significantly improved by alloying with liquid gallium. Guided by machine learning neural networks, a low‐concentration alkaline electrolyte is specifically formulated to allow electrodes with ultralow Pt loading to demonstrate remarkable activity toward ethanol oxidation with a mass activity as high as 13.47 A mg               −1               Pt               , which is more than 14 times higher than that of commercial Pt/C electrocatalysts (i.e., 0.76 A mg               −1               Pt               ). Computational studies reveal that the superior activity is associated with the presence of Ga oxides adjacent to Pt on the catalyst surface which leads to energetically favorable pathways for the oxidation process. The findings reveal untapped opportunities in the realm of liquid metal catalysis and hold great promise for the future development of high‐performance alcohol fuel cells.","2025-01","2026-01-08 11:25:18","2026-01-08 11:25:18","2026-01-08 11:25:18","2400370","","1","5","","Small Science","","","","","","","","en","http://creativecommons.org/licenses/by/4.0/","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\KHBWCPIG\Nazir 等 - 2025 - Liquid Metal Electrocatalyst with Ultralow Pt Loading for Ethanol Oxidation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LYEI54E3","journalArticle","2019","Aguilar‐Vallejo, Angélica; Álvarez‐Contreras, Lorena; Guerra‐Balcázar, Minerva; Ledesma‐García, Janet; Gerardo Arriaga, Luis; Arjona, Noé; Rivas, Sandra","Electrocatalytic Evaluation of Highly Stable Pt/ZrO<sub>2</sub> Electrocatalysts for the Methanol Oxidation Reaction Synthesized Without the Assistance of Any Carbon Support","ChemElectroChem","","2196-0216, 2196-0216","10.1002/celc.201900220","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/celc.201900220","Abstract                            Zirconium oxide has been proposed as an alternative to carbon supports due to its high electrochemical stability at high electrode potential values. However, its low electrical conductivity has limited its use. In this work, we successfully overcome this issue by synthesizing Pt electrocatalysts directly on ZrO               2               supports. The ZrO               2               supports were obtained through a sol‐gel method at 350 °C (ZrO               2               ‐350) and 500 °C (ZrO               2               ‐500) calcination temperatures, obtaining surface areas of 82 and 92 m               2                g               −1               and crystalline phases corresponding to the tetragonal and mixture of tetragonal and monoclinic phases, respectively. Pt nanoparticles synthesized directly on ZrO               2               had particle sizes of 3.0±0.3 nm and 6.0±0.8 nm for Pt/ZrO               2               ‐350 and Pt/ZrO               2               ‐500, respectively. Pt/ZrO               2               ‐350 and Pt/ZrO               2               ‐500 presented similar onset potentials (−0.34 V and −0.33 V) and current densities (249.3 mA mg               −1               and 255.8 mA mg               −1               ) than a commercial Pt/C (−0.39 V, 277.5 mA mg               −1               ) during the electro‐oxidation of 2 M methanol in alkaline medium. Regarding catalyst stability, Pt/ZrO               2               ‐500 kept 96 % of its initial current after 500 cycles, while Pt/C maintained 49 % of its initial current.","2019-04","2026-01-08 11:25:12","2026-01-08 11:25:12","2026-01-08 11:25:12","2107-2118","","7","6","","ChemElectroChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\2BHJ3CU9\Aguilar‐Vallejo 等 - 2019 - Electrocatalytic Evaluation of Highly Stable PtZrO2 Electrocatalysts for the Methanol Ox.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LB4H9JXL","journalArticle","2020","Zhang, Hongmin; Zhai, Chunyang; Yang, Peizhou; Yuan, Chen; Fu, Nianqing; Zhu, Mingshan","In Situ Growth of BiOI/MoS<sub>2</sub> Heterostructure as Pt Supports for Visible Light‐Assisted Electrocatalytic Methanol Oxidation Reaction","Energy Technology","","2194-4288, 2194-4296","10.1002/ente.201900731","https://onlinelibrary.wiley.com/doi/10.1002/ente.201900731","A two‐dimensional BiOI/MoS                 2                 heterojunction is fabricated by in situ growth of MoS                 2                 on BiOI nanosheets through a hydrothermal method and then as a carrier for loading on Pt nanoparticles. Transmission electron microscopy shows that Pt nanoparticles are decorated uniformly on the surface of BiOI/MoS                 2                 nanosheets. The obtained Pt‐BiOI/MoS                 2                 is utilized as an electrocatalyst for the methanol oxidation reaction in alkaline conditions under visible light irradiation. Electrochemical evaluations indicate that as‐prepared Pt‐BiOI/MoS                 2                 expresses the highest methanol oxidation reaction activity and stability, and the maximum current density reaches 1007.2 mA mg                 −1                 Pt                 under visible light irradiation, which is 12 and 3.5 times higher compared with Pt‐BiOI and commercial Pt/C electrodes, respectively, in the traditional electrocatalytic process. The results suggest that a synergy of photo‐ and electro‐processes improves the photoelectrocatalytic performance of Pt‐BiOI/MoS                 2                 in the methanol oxidation reaction.","2020-01","2026-01-08 11:25:06","2026-01-08 11:25:06","2026-01-08 11:25:06","1900731","","1","8","","Energy Tech","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\BMK9NFD7\Zhang 等 - 2020 - In Situ Growth of BiOIMoS2 Heterostructure as Pt Supports for Visible Light‐Assisted Ele.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C4WGJPZU","journalArticle","2022","Liu, Di; Huang, Hui-Zi; Zhu, Zhejiaji; Li, Jiani; Chen, Li-Wei; Jing, Xiao-Ting; Yin, An-Xiang","Promoting the Electrocatalytic Ethanol Oxidation Activity of Pt by Alloying with Cu","Catalysts","","2073-4344","10.3390/catal12121562","https://www.mdpi.com/2073-4344/12/12/1562","The development and commercialization of direct ethanol fuel cells requires active and durable electro-catalysts towards the ethanol oxidation reactions (EOR). Rational composition and morphology control of Pt-based alloy nanocrystals can not only enhance their EOR reactivity but also reduce the consumption of precious Pt. Herein, PtCu nanocubes (NCs)/CB enclosed by well-defined (100) facets were prepared by solution synthesis, exhibiting much higher mass activity (4.96 A mgPt−1) than PtCu nanoparticles (NPs)/CB with irregular shapes (3.26 A mgPt−1) and commercial Pt/C (1.67 A mgPt−1). CO stripping and in situ Fourier transform infrared spectroscopy (FTIR) experiments indicate that the alloying of Cu enhanced the adsorption of ethanol, accelerated the subsequent oxidation of intermediate species, and increased the resistance to CO poisoning of PtCu NCs/CB, as compared with commercial Pt/C. Therefore, alloying Pt with earth-abundant Cu under rational composition and surface control can optimize its surface and electronic structures and represents a promising strategy to promote the performance of electro-catalysts while reduce the use of precious metals.","2022-12-02","2026-01-08 11:25:04","2026-01-08 11:25:04","2026-01-08 11:25:04","1562","","12","12","","Catalysts","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\ITB6KNL2\Liu 等 - 2022 - Promoting the Electrocatalytic Ethanol Oxidation Activity of Pt by Alloying with Cu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AN9MHR95","journalArticle","2022","Zhang, Jiacheng; Wan, Tingting; Yang, Xianlong; Li, Qiuyu; Xiang, Dong; Yuan, Xiaoyou; Sun, Zhenjie; Li, Peng; Zhu, Manzhou","Ternary PdCoP nanoparticles with nanopore structures: synergic boosting of electrocatalytic activity for ethanol oxidation","Chemical Communications","","1359-7345, 1364-548X","10.1039/D2CC03663K","https://xlink.rsc.org/?DOI=D2CC03663K","Unique PdCoP nanoparticles with nanopore structures exhibited excellent mass/specific activities (5.97 A mg               Pd               −1               /18.21 mA cm               −2               ) for ethanol oxidation under alkaline conditions.                        ,                             PdCoP nanoparticles (PdCoP NPs) with nanopore structures were synthesized by a facile one-pot solvothermal approach. Due to their unique geometric structures and the electronic and synergistic effects among multiple components, the optimized PdCoP NPs (PdCoP-NPs-1) show superior mass activity (5.97 A mg               Pd               −1               ) for the ethanol oxidation reaction under alkaline conditions.","2022","2026-01-08 11:24:59","2026-01-08 11:24:59","2026-01-08 11:24:59","10376-10379","","74","58","","Chem. Commun.","Ternary PdCoP nanoparticles with nanopore structures","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\C4A9PUKB\Zhang 等 - 2022 - Ternary PdCoP nanoparticles with nanopore structures synergic boosting of electrocatalytic activity.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EBJ46XKC","journalArticle","2022","Qian, Ningkang; Ji, Liang; Li, Xiao; Huang, Jingbo; Li, Junjie; Wu, Xingqiao; Yang, Deren; Zhang, Hui","Pt-Sn alloy shells with tunable composition and structure on Au nanoparticles for boosting ethanol oxidation","Frontiers in Chemistry","","2296-2646","10.3389/fchem.2022.993894","https://www.frontiersin.org/articles/10.3389/fchem.2022.993894/full","Combining the core-shell structure with the optimization of surface composition and structure in the shell is a fantastic strategy to enhance the electrocatalytic performances. Here, we synthesized trimetallic Au@Pt               x               Sn               y               core-shell nanoparticles (NPs) with tunable composition and structure of Pt-Sn alloyed shells. Impressively, the Au@PtSn core-shell NPs with hexagonal PtSn alloyed shells exhibited the highest mass activity and specific activity toward ethanol oxidation reaction (EOR) in alkaline electrolyte, which are 13.0 and 12.7 times higher than those of the commercial Pt/C. In addition, the Au@PtSn core-shell NPs displayed the best stability compared to commercial Pt/C, with only 44.8% loss vs. 86.8% loss in mass activity after 1,000 s due to the stronger anti-poisoning ability for reaction intermediates. The theory calculations reveal that the introduction of Au core and alloying Pt with Sn both endow Pt with an appropriate d-band center, and thus effectively boosting the EOR activity.","2022-08-30","2026-01-08 11:24:55","2026-01-08 11:24:55","2026-01-08 11:24:55","993894","","","10","","Front. Chem.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\SMUZ4PUP\Qian 等 - 2022 - Pt-Sn alloy shells with tunable composition and structure on Au nanoparticles for boosting ethanol o.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MLJZ7BMK","journalArticle","2025","Lu, Wenhao; Du, Tingting; Jia, Shijie; Liu, Jiaqing; Lin, Xing; Cui, Hao; Zhang, Xin; Yang, Fengchun","Efficient Photogenerated Carrier‐Assisted CO<sub>ads</sub> Removal via Schottky Barrier of PdSn/WO<sub>3</sub> for Formic Acid Oxidation Reaction","Small","","1613-6810, 1613-6829","10.1002/smll.202501505","https://onlinelibrary.wiley.com/doi/10.1002/smll.202501505","Abstract                            Limiting the formation of CO adsorbed species (CO               ads               ) or promoting its removal during formic acid oxidation reaction (FAOR) is essential to improving the activity and stability of Pd‐based catalysts. In this work, an innovative strategy is proposed to adjust the Schottky barrier height (SBH) through band structure design for effective utilization of photogenerated carriers to remove CO               ads               , thereby improving the FAOR performance of Pd‐based catalysts. Specifically, the electronic structure of Pd is adjusted by loading on the WO               3               nanosheets and incorporating different amounts of Sn to reduce Fermi level pinning and adjust SBH. The accelerated migration of photogenerated electrons promotes the accumulation of photogenerated holes on the valence band of WO               3               for the oxidation and removal of CO               ads               . The constructed Schottky barrier effectively regulates the electronic structure of the catalyst and optimizes the adsorption energy of intermediate CO, thus inhibiting the indirect reaction pathway. Therefore, the optimal Pd               1               Sn               1               /WO               3               catalyst provides higher CO               ads               removal efficiency for photogenerated carrier‐assisted electrocatalytic FAOR, with a mass activity of 2262.3 mA mg               −1               Pd               , outperforming most Pd‐based catalysts. This work offers a novel approach to designing Pd‐based catalysts, combining electronic structure modulation with photogenerated carrier assistance for the effective removal of CO               ads               to advance FAOR performance.","2025-06","2026-01-08 11:24:51","2026-01-08 11:24:51","2026-01-08 11:24:51","2501505","","23","21","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\S8GBYBCY\Lu 等 - 2025 - Efficient Photogenerated Carrier‐Assisted COads Removal via Schottky Barrier of PdSnWOs.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DHVNJBD","journalArticle","2025","Tan, De‐Xin; Wang, Yan‐li; Ning, Xiao‐Mei; Luo, Xiao‐Li; Chen, Chun‐Ru; Xiao, Qiao; Chen, Jian‐Hong","One‐dimensional Branched PdAg Nanoalloy Rich in Defects for Boosting Glycerol and Ethanol Oxidation","Chemistry – A European Journal","","0947-6539, 1521-3765","10.1002/chem.202404172","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/chem.202404172","Abstract                            The development of Pd‐based bimetallic nanoalloys (NAs) with abundant active sites for achieving highly efficient electrocatalysis in alcohol oxidation deserves continuous attention. Herein, we utilized a facile visible‐light‐assisted liquid‐phase method involving adjusting reaction time to generate active sites, successfully synthesizing one‐dimensional (1D) PdAg NAs rich in defects. The optimized 1D PdAg NA exhibits remarkable electrochemical activity, stability, and antipoisonous properties in glycerol oxidation reaction (GOR) and ethanol oxidation reaction (EOR), far exceeding pure Pd and commercial Pd/C catalysts. Notably, compared to glycerol oxidation (1496 mA mg               −1               Pd               and 4.13 mA cm               −2               ), the optimized PdAg NA demonstrated higher mass activity (2990 mA mg               −1               Pd               ) and specific activity (7.86 mA cm               −2               ) in ethanol oxidation. In summary, this work may provide a strategy for designing low‐cost electrocatalysts enriched with defects, thereby promoting the development of high‐performance alcohol oxidation reactions.","2025-03-12","2026-01-08 11:24:46","2026-01-08 11:24:46","2026-01-08 11:24:46","e202404172","","15","31","","Chemistry A European J","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\TPXDV6TQ\Tan 等 - 2025 - One‐dimensional Branched PdAg Nanoalloy Rich in Defects for Boosting Glycerol and Ethanol Oxidation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6LAGG3X2","journalArticle","2018","Fang, Caihong; Zhao, Guili; Zhang, Zijun; Zheng, Jiapeng; Ding, Qian; Xu, Xiaoxiao; Shao, Lei; Geng, Baoyou","Morphology Engineering of Au/(PdAg alloy) Nanostructures for Enhanced Electrocatalytic Ethanol Oxidation","Particle & Particle Systems Characterization","","0934-0866, 1521-4117","10.1002/ppsc.201800258","https://onlinelibrary.wiley.com/doi/10.1002/ppsc.201800258","Abstract                            Noble metal nanostructures are promising electrocatalysts with their performance determined by their size, shape, and architecture. This study reports the facile preparation of Au/(PdAg alloy) electrocatalysts with diverse architectures, including nanodumbbells, yolk/shell nanoframes, and yolk/shell nanoboxes, from Au nanorod core/Ag shell bimetallic nanostructures. The fine tuning of the nanostructure architecture is realized by combining galvanic replacement reaction, etching/growth, Ostwald ripening, and coreduction processes. The adding sequence of surfactants and Pd precursors, and the Ag shell thicknesses of the starting core/shell nanocrystals, determine the growth routines and therefore the architectures of the obtained Au/(PdAg alloy) nanostructures. Electrocatalytic performances of all Au/(PdAg alloy) nanostructures toward ethanol oxidation reaction (EOR) in alkaline are examined. Compared with the commercial Pd/C electrocatalyst, the nanodumbbells (Au               19               Pd               19               Ag               62               ) display 6.3 times higher specific activity and 4.25 times higher mass activity. The nanoframes (Au               14               Pd               14               Ag               72               ) are superior as well, with their specific and mass activities 4.4 and 5.5 times higher than those of the Pd/C electrocatalyst, respectively. The nanoboxes also show slight improvement in electrocatalysis. Moreover, the nanodumbbells exhibit greatly improved stability toward EOR in comparison to the Pd/C electrocatalyst. These results can enrich the manufacturing techniques of noble metal nanostructure catalysts and promote their development for fuel cell applications.","2018-10","2026-01-08 11:24:41","2026-01-08 11:24:41","2026-01-08 11:24:41","1800258","","10","35","","Part & Part Syst Charact","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\TEWSJBQN\Fang 等 - 2018 - Morphology Engineering of Au(PdAg alloy) Nanostructures for Enhanced Electrocatalytic Ethanol Oxida.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M6U7XATY","journalArticle","2020","Barman, Sharat Chandra; Zahed, Md. Abu; Sharifuzzaman, Md.; Kim, Jiyoung; Xuan, Xing; Nah, Joong San; Park, Sehkyu; Park, Jae Yeong","Carbon‐Free Nanocoral‐Structured Platinum Electrocatalyst for Enhanced Methanol Oxidation Reaction Activity with Superior Poison Tolerance","ChemElectroChem","","2196-0216, 2196-0216","10.1002/celc.201901988","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/celc.201901988","Abstract             Poisoning from carbonaceous species and poor mass activity of catalysts are two major challenges that should be overcome for the commercial applications of direct methanol fuel cells (DMFC). In this work, superior poison‐tolerant, carbon‐free nanocoral‐structured platinum (ncs‐Pt) catalysts are successfully synthesized by using a micelle‐directed method. The morphology and pore size of ncs‐Pt are tailored by varying the compositional ratio of Pt in the precursor solutions and by changing the molecular ratios of different surfactant blocks. The physical properties of the ncs‐Pt catalyst are observed through field emission scanning electron microscopy, X‐ray photoelectron spectroscopy, X‐ray diffraction, and inductively coupled plasma mass spectrometry, whereas the electrochemical characteristics are analyzed through cyclic voltammetry and chronoamperometry. The developed ncs‐Pt (5 mM) catalyst exhibits a high density of porous structures, high index facets, lower d‐band center, and a highly negative onset potential (−0.59 V). Therefore, the developed ncs‐Pt catalyst offers enhanced mass activity 6.56 mA/μg and superior poison tolerance 5.62 for the methanol oxidation reaction.","2020-01-17","2026-01-08 11:24:35","2026-01-08 11:24:35","2026-01-08 11:24:35","452-459","","2","7","","ChemElectroChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\SD8B7EGN\Barman 等 - 2020 - Carbon‐Free Nanocoral‐Structured Platinum Electrocatalyst for Enhanced Methanol Oxidation Reaction A.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I65RKKIB","journalArticle","2021","Xiao, Liangping; Li, Guang; Yang, Zhou; Chen, Kai; Zhou, Rusen; Liao, Honggang; Xu, Qingchi; Xu, Jun","Engineering of Amorphous PtO<sub>x</sub> Interface on Pt/WO<sub>3</sub> Nanosheets for Ethanol Oxidation Electrocatalysis","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202100982","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202100982","Abstract                            Direct and complete electro‐oxidation of ethanol to CO               2               is highly desirable for the commercialization of the direct ethanol fuel cells but is challenging. Current electrocatalysts (mainly Pt, Pd) for ethanol oxidation reaction (EOR), unfortunately, still suffer from low CO               2               selectivity and rapid performance deterioration. In this study, a new Pt/α‐PtO               x               /WO               3               electrocatalyst containing amorphous PtO               x               structures is successfully synthesized via a facile hydrothermal reaction following Ar atmosphere annealing. The migration of lattice oxygens in the WO               3               during the annealing process is confirmed as the mechanism for the formation and manipulation of amorphous interfaces containing PtO               x               species in the Pt/α‐PtO               x               /WO               3               electrocatalyst. The obtained Pt/α‐PtO               x               /WO               3               with tunable amorphous PtO               x               interfaces favors the desorption of poisoning EOR intermediates (such as CO) and high CO               2               selectivity. Therefore, the state‐of‐art of the Pt/α‐PtO               x               /WO               3               exhibits excellent EOR activity (2.76 A mg               –1               ), stability (47.99% of the initial activity preserved after 3600 s), and particularly high CO               2               selectivity (reached 21.9%, higher than most reported values for Pt or other noble metals based EOR catalysts). This study may provide a new strategy to improve the EOR performance of metal‐based catalysts and to rationally design and prepare other high‐performing electrocatalysts via engineering the amorphous interfaces.","2021-07","2026-01-08 11:24:29","2026-01-08 11:24:29","2026-01-08 11:24:29","2100982","","28","31","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\9Y5GJEEN\Xiao 等 - 2021 - Engineering of Amorphous PtOx Interface on PtWO3 Nanosheets for Ethanol Oxida.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KWVF38LQ","journalArticle","2017","Zhu, Meiwu; Shao, Qi; Pi, Yecan; Guo, Jun; Huang, Bin; Qian, Yong; Huang, Xiaoqing","Ultrathin Vein‐Like Iridium–Tin Nanowires with Abundant Oxidized Tin as High‐Performance Ethanol Oxidation Electrocatalysts","Small","","1613-6810, 1613-6829","10.1002/smll.201701295","https://onlinelibrary.wiley.com/doi/10.1002/smll.201701295","Iridium (Ir) holds great promise for ethanol oxidation reaction (EOR), while its practical applications suffer from the limited shape‐controlled synthesis due to its low‐energy barrier for nucleation. To overcome this limitation, the preparation of a new class of ultrathin vein‐like Ir–tin nanowires (IrSn NWs) with abundant oxidized Sn is reported. By tuning the ratio of Ir to Sn, the optimized Ir               67               Sn               33               /C exhibits the highest mass density of 95.6 mA mg               −1               Ir for EOR at low potential (0.04 V), which is 4.1‐fold and 20‐fold higher than that of Ir/C and the commercial Pt/C, respectively. It also exhibits the smallest Tafel slope of 153 mV dec               −1               and superior stability after 2 h chronoamperometric measurement. Electrochemical measurements and X‐ray photoelectron spectra results confirm that the abundant oxidized Sn promotes a complete oxidization of ethanol into CO               2               at low potential. This work highlights the importance of non‐noble metal on enhancing the EOR performance.","2017-09","2026-01-08 11:24:22","2026-01-16 13:13:54","2026-01-08 11:24:22","1701295","","36","13","","Small","","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#vor","","","","DOI.org (Crossref)","","TLDR: Electrochemical measurements and X-ray photoelectron spectra results confirm that the abundant oxidized Sn promotes a complete oxidization of ethanol into CO2 at low potential, highlighting the importance of non-noble metal on enhancing the EOR performance.","","C:\Users\Administrator\Zotero\storage\ACI7FKS3\Zhu 等 - 2017 - Ultrathin Vein‐Like Iridium–Tin Nanowires with Abundant Oxidized Tin as High‐Performance Ethanol Oxi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LSCFWPH8","journalArticle","2024","Lin, Shuai; Wang, Lingwei; Liu, Xia; Cai, Chen; Cai, Bin","Dendritic Pt Aerogel for Highly Efficient Electrocatalytic Methanol Oxidation Reaction","ChemistrySelect","","2365-6549, 2365-6549","10.1002/slct.202401236","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/slct.202401236","Abstract                            Metallic aerogels, as featured by high surface area, porosity, and self‐supported metal skeleton, are regarded as an ideal platform for developing next‐generation electrocatalysts. However, the precise adjustment of their skeleton nanostructure to enhance catalytic properties remains significantly underexplored. Herein, inspired by the impact of the metal atoms’ coordination number on their reactivity, we devised and prepared dendritic Pt aerogels (DPAs) via a facile sol‐gel method. The synergy of aerogel structure and coordinatively distinct catalytic sites from dendritic morphology enables DPAs to exhibit markedly improved electrocatalytic activity and stability for methanol oxidation reaction. The mass activity and specific activity of DPAs are 1.28 A mg               Pt               −1               and 1.5 mA cm               Pt               −2               , which are 4.1 and 3.2 times higher than those of commercial Pt/C, respectively.","2024-08-20","2026-01-08 11:24:18","2026-01-08 11:24:18","2026-01-08 11:24:18","e202401236","","31","9","","ChemistrySelect","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\PFN82ZZ6\Lin 等 - 2024 - Dendritic Pt Aerogel for Highly Efficient Electrocatalytic Methanol Oxidation Reaction.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
